symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
MOVEUSDT,1440,-1,0.6269,0.9933,1.0000,0.037740,0.167589,0.125692,0.230435,0.356126,0.7500,1.3750,0.8401,0.9169,0.5521,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8826,D,0.7102,0.9162,1.5216,0.179257,0.5000,0.0067,3.74,0.000000,1.0000,0.8696,0.0,-1.0,-0.167589,0.003445,0.261261,2
XPLUSDT,1440,1,0.5619,0.9933,1.0000,0.148400,0.270851,0.203139,0.372421,0.575559,0.7500,1.3750,0.7142,0.8965,0.4871,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8636,D,0.6507,0.7966,1.4663,0.168773,0.4871,0.0067,2.07,0.000000,1.0000,0.8428,1.0,1.0,0.203139,0.357143,0.225067,21
ADAUSDT,1440,1,0.6017,0.9933,1.0000,0.408900,0.129155,0.096867,0.177589,0.274455,0.7500,1.3750,0.8401,0.8918,0.4739,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8741,D,0.6884,0.9421,1.7729,0.190603,0.4739,0.0067,4.66,0.000000,1.0000,0.8598,0.0,-1.0,-0.129155,0.015896,0.152849,6
OPUSDT,1440,1,0.5809,0.9933,1.0000,0.307400,0.146707,0.110030,0.201722,0.311752,0.7500,1.3750,0.8401,0.8796,0.4225,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8602,D,0.6753,0.9551,1.9882,0.201640,0.4225,0.0067,3.96,0.000000,1.0000,0.8539,0.0,-1.0,-0.146707,0.033832,0.170787,6
1000BONKUSDT,1440,1,0.5597,0.9933,1.0000,0.009201,0.160197,0.120147,0.220270,0.340418,0.7500,1.3750,0.8401,0.8681,0.3708,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8452,D,0.6623,0.9678,2.2657,0.214502,0.3708,0.0067,3.49,0.000000,1.0000,0.8480,0.0,-1.0,-0.160197,0.055863,0.182480,6
ONDOUSDT,1440,1,0.6174,0.9933,1.0000,0.458400,0.133466,0.100099,0.183515,0.283615,0.7500,1.3750,0.8401,0.8701,0.5332,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8904,D,0.6934,0.9656,1.5755,0.169972,0.5000,0.0067,4.63,0.000000,1.0000,0.8620,0.0,-1.0,-0.133466,0.015925,0.159686,5
ARBUSDT,1440,1,0.5998,0.9933,1.0000,0.205700,0.137826,0.103369,0.189511,0.292880,0.7500,1.3750,0.8401,0.8901,0.4693,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8730,D,0.6871,0.9438,1.7902,0.191362,0.4693,0.0067,4.35,0.000000,1.0000,0.8592,0.0,-1.0,-0.137826,0.061740,0.164803,6
TRXUSDT,1440,1,0.5979,0.9933,1.0000,0.273530,0.033197,0.030000,0.055000,0.080000,0.9037,1.6568,0.8401,0.8671,0.4603,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8807,D,0.6789,0.9689,1.8250,0.187478,0.4603,0.0067,18.01,0.000000,1.0000,0.8555,1.0,1.0,0.030000,0.033781,0.011662,3
ZECUSDT,1440,1,0.5949,0.9933,1.0000,442.769989,0.240111,0.750344,0.752345,0.754344,3.1250,3.1333,0.7772,0.7779,0.3333,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9768,C,0.6090,0.9990,2.3320,0.189842,0.3333,0.0067,2.48,0.000000,1.0000,0.8241,0.0,-1.0,-0.240111,0.254715,0.252998,37
XPLUSDT,1440,1,0.6082,0.9933,1.0000,0.155700,0.252558,0.189419,0.347268,0.536686,0.7500,1.3750,0.8401,0.8988,0.4881,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8776,D,0.6930,0.9348,1.7211,0.188872,0.4881,0.0067,2.41,0.000000,1.0000,0.8619,0.0,-1.0,-0.252558,0.029544,0.260758,5
MOVEUSDT,1440,1,0.5852,0.9933,1.0000,0.042780,0.155319,0.116489,0.213564,0.330053,0.7500,1.3750,0.7772,0.8946,0.4879,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8721,D,0.6711,0.8687,1.5929,0.175997,0.4879,0.0067,3.77,0.000000,1.0000,0.8520,0.0,-1.0,-0.155319,0.014493,0.212482,3
TRXUSDT,1440,-1,0.5833,0.9933,1.0000,0.277190,0.032832,0.030000,0.055000,0.080000,0.9137,1.6752,0.8401,0.8582,0.4427,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8666,D,0.6730,0.9789,1.8976,0.190083,0.4427,0.0067,17.77,0.000000,1.0000,0.8529,0.0,-1.0,-0.032832,0.001623,0.041235,7
ONDOUSDT,1440,1,0.5591,0.9933,1.0000,0.441200,0.128992,0.096744,0.177364,0.274107,0.7500,1.3750,0.8401,0.7026,0.4861,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8773,D,0.6373,1.1958,1.7284,0.147488,0.4861,0.0067,4.33,0.000000,1.0000,0.8368,0.0,-1.0,-0.128992,0.032412,0.171351,4
XPLUSDT,1440,1,0.6141,0.9933,1.0000,0.151100,0.249675,0.187257,0.343304,0.530560,0.7500,1.3750,0.8401,0.9026,0.5027,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8812,D,0.6969,0.9308,1.6711,0.186297,0.5000,0.0067,2.46,0.000000,1.0000,0.8636,1.0,1.0,0.187257,0.332892,0.238915,19
HBARUSDT,1440,-1,0.5650,0.9933,1.0000,0.114100,0.131264,0.098448,0.180488,0.278936,0.7500,1.3750,0.8401,0.8809,0.3963,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8424,D,0.6707,0.9537,2.1197,0.209893,0.3963,0.0067,4.30,0.000000,1.0000,0.8518,1.0,1.0,0.098448,0.098773,0.029010,4
MOVEUSDT,1440,1,0.5844,0.9933,1.0000,0.038950,0.175454,0.131591,0.241249,0.372840,0.7500,1.3750,0.7772,0.8970,0.4839,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8709,D,0.6710,0.8664,1.6059,0.177778,0.4839,0.0067,3.33,0.000000,1.0000,0.8520,0.0,-1.0,-0.175454,0.013864,0.202824,3
TRXUSDT,1440,-1,0.5545,0.9933,1.0000,0.278140,0.032676,0.030000,0.055000,0.080000,0.9181,1.6832,0.7772,0.8529,0.4230,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8569,D,0.6471,0.9112,1.8370,0.180833,0.4230,0.0067,16.97,0.000000,1.0000,0.8412,0.0,-1.0,-0.032676,0.005033,0.037679,6
XLMUSDT,1440,-1,0.5769,0.9933,1.0000,0.220400,0.106625,0.079969,0.146610,0.226578,0.7500,1.3750,0.8401,0.8852,0.4269,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8512,D,0.6777,0.9491,1.9681,0.201897,0.4269,0.0067,5.41,0.000000,1.0000,0.8550,1.0,1.0,0.079969,0.103448,0.032214,16
ADAUSDT,1440,1,0.5985,0.9933,1.0000,0.387900,0.126037,0.094528,0.173301,0.267828,0.7500,1.3750,0.8401,0.8918,0.4646,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8716,D,0.6867,0.9421,1.8082,0.193089,0.4646,0.0067,4.75,0.000000,1.0000,0.8590,0.0,-1.0,-0.126037,0.031194,0.126321,10
1000BONKUSDT,1440,-1,0.5506,0.9933,1.0000,0.008714,0.160191,0.120143,0.220262,0.340406,0.7500,1.3750,0.8401,0.8685,0.3637,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8329,D,0.6611,0.9673,2.3101,0.216902,0.3637,0.0067,3.44,0.000000,1.0000,0.8475,1.0,1.0,0.120143,0.136791,0.047739,3
DOGEUSDT,1440,-1,0.6171,0.9933,1.0000,0.129680,0.111966,0.083974,0.153953,0.237927,0.7500,1.3750,0.8401,0.9067,0.5292,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8777,D,0.7030,0.9265,1.5874,0.181239,0.5000,0.0067,5.51,0.000000,1.0000,0.8664,1.0,1.0,0.083974,0.110580,0.050895,16
ARBUSDT,1440,1,0.5778,0.9933,1.0000,0.197000,0.145529,0.109147,0.200102,0.309249,0.7500,1.3750,0.7772,0.8911,0.4681,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8671,D,0.6664,0.8722,1.6604,0.179965,0.4681,0.0067,3.97,0.000000,1.0000,0.8499,1.0,1.0,0.109147,0.132995,0.127919,21
OPUSDT,1440,1,0.5890,0.9933,1.0000,0.292800,0.148554,0.111416,0.204262,0.315678,0.7500,1.3750,0.8401,0.8854,0.4417,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8655,D,0.6805,0.9489,1.9019,0.197674,0.4417,0.0067,3.96,0.000000,1.0000,0.8562,1.0,1.0,0.111416,0.140369,0.144809,21
ONDOUSDT,1440,1,0.6375,0.9933,1.0000,0.416200,0.141691,0.106268,0.194825,0.301093,0.7500,1.3750,0.8401,0.9160,0.5634,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8953,D,0.7121,0.9171,1.4912,0.176687,0.5000,0.0067,4.50,0.000000,1.0000,0.8704,0.0,-1.0,-0.141691,0.018501,0.149207,17
XPLUSDT,1440,1,0.6028,0.9933,1.0000,0.135300,0.278765,0.209074,0.383302,0.592376,0.7500,1.3750,0.7772,0.9107,0.5310,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8816,D,0.6838,0.8534,1.4634,0.171204,0.5000,0.0067,2.16,0.000000,1.0000,0.8577,1.0,1.0,0.209074,0.215817,0.150037,13
OPUSDT,1440,1,0.5814,0.9933,1.0000,0.293100,0.143729,0.107797,0.197627,0.305424,0.7500,1.3750,0.8401,0.8527,0.4406,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8664,D,0.6711,0.9852,1.9068,0.189285,0.4406,0.0067,4.05,0.000000,1.0000,0.8520,0.0,-1.0,-0.143729,0.044695,0.145684,9
ADAUSDT,1440,1,0.5596,0.9933,1.0000,0.385700,0.121939,0.091454,0.167666,0.259120,0.7500,1.3750,0.8401,0.7701,0.4345,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8655,D,0.6466,1.0909,1.9334,0.172287,0.4345,0.0067,4.59,0.000000,1.0000,0.8410,0.0,-1.0,-0.121939,0.037075,0.150635,15
BTRUSDT,1440,1,0.5689,0.9933,1.0000,0.027630,0.232940,0.174705,0.320292,0.494997,0.7500,1.3750,0.7772,0.8878,0.4442,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8607,D,0.6609,0.8754,1.7495,0.185421,0.4442,0.0067,2.44,0.000000,1.0000,0.8474,1.0,1.0,0.174705,0.199059,0.089034,12
ARBUSDT,1440,1,0.5980,0.9933,1.0000,0.200300,0.140211,0.105158,0.192790,0.297948,0.7500,1.3750,0.8401,0.8893,0.4646,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8717,D,0.6859,0.9447,1.8081,0.192382,0.4646,0.0067,4.26,0.000000,1.0000,0.8587,0.0,-1.0,-0.140211,0.022466,0.142287,2
ONDOUSDT,1440,-1,0.6307,0.9933,1.0000,0.414700,0.137668,0.103251,0.189294,0.292545,0.7500,1.3750,0.8401,0.9164,0.5643,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8854,D,0.7124,0.9168,1.4889,0.176613,0.5000,0.0067,4.58,0.000000,1.0000,0.8706,1.0,1.0,0.103251,0.118399,0.022185,2
MOVEUSDT,1440,1,0.5797,0.9933,1.0000,0.037720,0.178051,0.133538,0.244820,0.378359,0.7500,1.3750,0.7772,0.8952,0.4713,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8676,D,0.6681,0.8681,1.6489,0.180441,0.4713,0.0067,3.26,0.000000,1.0000,0.8507,1.0,1.0,0.133538,0.179480,0.176829,30
XLMUSDT,1440,-1,0.5821,0.9933,1.0000,0.219510,0.104638,0.078478,0.143877,0.222355,0.7500,1.3750,0.8401,0.8882,0.4399,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8548,D,0.6810,0.9458,1.9099,0.198985,0.4399,0.0067,5.56,0.000000,1.0000,0.8564,1.0,1.0,0.078478,0.099813,0.036399,15
HBARUSDT,1440,-1,0.5674,0.9933,1.0000,0.114530,0.126649,0.094987,0.174142,0.269129,0.7500,1.3750,0.8401,0.8726,0.4078,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8461,D,0.6705,0.9628,2.0604,0.204184,0.4078,0.0067,4.48,0.000000,1.0000,0.8517,1.0,1.0,0.094987,0.102157,0.025146,3
DOGEUSDT,1440,-1,0.6107,0.9933,1.0000,0.131710,0.107459,0.080595,0.147757,0.228351,0.7500,1.3750,0.8401,0.8869,0.5229,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8771,D,0.6962,0.9472,1.6068,0.176998,0.5000,0.0067,5.68,0.000000,1.0000,0.8633,1.0,1.0,0.080595,0.090046,0.034697,2
1000PEPEUSDT,1440,-1,0.5726,0.9933,1.0000,0.004093,0.146959,0.110219,0.202068,0.312287,0.7500,1.3750,0.8401,0.8618,0.4291,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8528,D,0.6715,0.9748,1.9580,0.194987,0.4291,0.0067,3.90,0.000000,1.0000,0.8522,1.0,1.0,0.110219,0.112246,0.039582,2
1000BONKUSDT,1440,-1,0.5609,0.9933,1.0000,0.008156,0.166886,0.125164,0.229468,0.354632,0.7500,1.3750,0.8401,0.8761,0.3875,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8400,D,0.6677,0.9589,2.1678,0.211332,0.3875,0.0067,3.36,0.000000,1.0000,0.8505,0.0,-1.0,-0.166886,0.091344,0.591466,18
ONDOUSDT,1440,-1,0.6356,0.9933,1.0000,0.390200,0.147196,0.110397,0.202395,0.312791,0.7500,1.3750,0.8401,0.9209,0.5762,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8878,D,0.7159,0.9123,1.4581,0.175658,0.5000,0.0067,4.32,0.000000,1.0000,0.8721,0.0,-1.0,-0.147196,0.092517,0.184008,19
ARBUSDT,1440,1,0.6094,0.9933,1.0000,0.184700,0.155177,0.116382,0.213368,0.329750,0.7500,1.3750,0.8401,0.8983,0.4917,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8786,D,0.6936,0.9352,1.7085,0.187827,0.4917,0.0067,3.93,0.000000,1.0000,0.8621,1.0,1.0,0.116382,0.139145,0.069843,16
OPUSDT,1440,-1,0.5748,0.9933,1.0000,0.273300,0.158436,0.118827,0.217850,0.336677,0.7500,1.3750,0.7772,0.8955,0.4765,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8590,D,0.6692,0.8679,1.6311,0.179191,0.4765,0.0067,3.63,0.000000,1.0000,0.8511,0.0,-1.0,-0.158436,0.083791,0.189169,18
HBARUSDT,1440,-1,0.5815,0.9933,1.0000,0.109840,0.132061,0.099046,0.181584,0.280630,0.7500,1.3750,0.8401,0.8908,0.4367,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8538,D,0.6811,0.9431,1.9239,0.200622,0.4367,0.0067,4.40,0.000000,1.0000,0.8565,0.0,-1.0,-0.132061,0.063820,0.173252,18
MOVEUSDT,1440,-1,0.5864,0.9933,1.0000,0.034030,0.199247,0.149435,0.273964,0.423399,0.7500,1.3750,0.8401,0.8622,0.4679,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8637,D,0.6789,0.9743,1.7956,0.184137,0.4679,0.0067,2.94,0.000000,1.0000,0.8555,0.0,-1.0,-0.199247,0.087570,0.307376,29
ADAUSDT,1440,-1,0.5974,0.9933,1.0000,0.367200,0.130232,0.097674,0.179068,0.276742,0.7500,1.3750,0.8401,0.8969,0.4782,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8650,D,0.6906,0.9367,1.7570,0.190916,0.4782,0.0067,4.59,0.000000,1.0000,0.8608,1.0,1.0,0.097674,0.107843,0.047386,14
XPLUSDT,1440,1,0.5927,0.9933,1.0000,0.125200,0.275344,0.206508,0.378598,0.585106,0.7500,1.3750,0.7142,0.9206,0.5710,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8802,D,0.6733,0.7758,1.2507,0.160693,0.5000,0.0067,2.15,0.000000,1.0000,0.8530,1.0,1.0,0.206508,0.239617,0.081470,10
BTRUSDT,1440,1,0.5645,0.9933,1.0000,0.026380,0.254840,0.191130,0.350405,0.541536,0.7500,1.3750,0.7772,0.8863,0.4325,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8575,D,0.6583,0.8768,1.7970,0.188299,0.4325,0.0067,2.22,0.000000,1.0000,0.8462,1.0,1.0,0.191130,0.255876,0.045868,11
DOGEUSDT,1440,-1,0.6200,0.9933,1.0000,0.126260,0.114582,0.085936,0.157550,0.243486,0.7500,1.3750,0.8401,0.9090,0.5366,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8794,D,0.7051,0.9242,1.5658,0.180272,0.5000,0.0067,5.41,0.000000,1.0000,0.8673,1.0,1.0,0.085936,0.086488,0.071915,14
STORJUSDT,1440,-1,0.5525,0.9933,1.0000,0.115800,0.118869,0.089152,0.163445,0.252597,0.7500,1.3750,0.8401,0.8379,0.3874,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8410,D,0.6569,1.0027,2.1689,0.201630,0.3874,0.0067,4.65,0.000000,1.0000,0.8456,0.0,-1.0,-0.118869,0.058722,0.427461,10
XLMUSDT,1440,-1,0.5930,0.9933,1.0000,0.210600,0.110147,0.082610,0.151452,0.234062,0.7500,1.3750,0.8401,0.8959,0.4660,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8618,D,0.6881,0.9377,1.8027,0.193874,0.4660,0.0067,5.38,0.000000,1.0000,0.8596,0.0,-1.0,-0.110147,0.061728,0.118851,18
NILUSDT,1440,1,0.6306,0.9933,1.0000,0.056950,0.326263,0.244697,0.448612,0.693309,0.7500,1.3750,0.8401,0.9155,0.5431,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8906,D,0.7081,0.9176,1.5468,0.180747,0.5000,0.0067,1.93,0.000000,1.0000,0.8687,1.0,1.0,0.244697,0.357858,0.058824,3
1000PEPEUSDT,1440,-1,0.5837,0.9933,1.0000,0.003901,0.155316,0.116487,0.213559,0.330045,0.7500,1.3750,0.8401,0.8883,0.4441,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8560,D,0.6818,0.9458,1.8916,0.197795,0.4441,0.0067,3.76,0.000000,1.0000,0.8568,0.0,-1.0,-0.155316,0.068502,0.275291,15
XPLUSDT,1440,-1,0.5910,0.9933,1.0000,0.119100,0.281054,0.210791,0.386450,0.597241,0.7500,1.3750,0.7142,0.9245,0.5856,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8727,D,0.6772,0.7725,1.2196,0.159891,0.5000,0.0067,2.10,0.000000,1.0000,0.8547,0.0,-1.0,-0.281054,0.034425,0.303107,9
SAGAUSDT,1440,-1,0.5557,0.9933,1.0000,0.056170,0.215740,0.161805,0.296643,0.458448,0.7500,1.3750,0.8401,0.8762,0.3732,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8356,D,0.6651,0.9588,2.2512,0.215885,0.3732,0.0067,2.58,0.000000,1.0000,0.8493,0.0,-1.0,-0.215740,0.034360,0.298202,31
1000BONKUSDT,1440,-1,0.5722,0.9933,1.0000,0.007598,0.179869,0.134901,0.247319,0.382221,0.7500,1.3750,0.8401,0.8840,0.4144,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8477,D,0.6750,0.9503,2.0272,0.205272,0.4144,0.0067,3.18,0.000000,1.0000,0.8538,0.0,-1.0,-0.179869,0.024612,0.229797,15
OPUSDT,1440,-1,0.5848,0.9933,1.0000,0.259700,0.169038,0.126779,0.232427,0.359206,0.7500,1.3750,0.7772,0.9026,0.5019,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8651,D,0.6760,0.8610,1.5484,0.175184,0.5000,0.0067,3.46,0.000000,1.0000,0.8542,0.0,-1.0,-0.169038,0.035811,0.181363,15
TRXUSDT,1440,1,0.5671,0.9933,1.0000,0.279150,0.031479,0.030000,0.055000,0.080000,0.9530,1.7472,0.8401,0.8426,0.3846,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8623,D,0.6577,0.9970,2.1843,0.203657,0.3846,0.0067,18.02,0.000000,1.0000,0.8460,1.0,1.0,0.030000,0.033924,0.004872,3
ONDOUSDT,1440,-1,0.6394,0.9933,1.0000,0.368300,0.157501,0.118126,0.216564,0.334689,0.7500,1.3750,0.8401,0.9245,0.5856,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8897,D,0.7187,0.9087,1.4345,0.174992,0.5000,0.0067,4.06,0.000000,1.0000,0.8734,0.0,-1.0,-0.157501,0.038556,0.159924,15
ARBUSDT,1440,-1,0.5892,0.9933,1.0000,0.175700,0.165849,0.124386,0.228042,0.352428,0.7500,1.3750,0.7772,0.9048,0.5140,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8679,D,0.6789,0.8590,1.5120,0.173041,0.5000,0.0067,3.55,0.000000,1.0000,0.8555,0.0,-1.0,-0.165849,0.014798,0.197496,15
AXSUSDT,1440,-1,0.6068,0.9933,1.0000,0.808000,0.165741,0.124305,0.227893,0.352199,0.7500,1.3750,0.7772,0.9185,0.5600,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8776,D,0.6914,0.8461,1.3878,0.167922,0.5000,0.0067,3.66,0.000000,1.0000,0.8611,0.0,-1.0,-0.165741,0.027228,0.215346,17
ENAUSDT,1440,-1,0.5575,0.9933,1.0000,0.197500,0.199839,0.149879,0.274779,0.424658,0.7500,1.3750,0.8401,0.8769,0.3776,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8369,D,0.6661,0.9580,2.2246,0.214654,0.3776,0.0067,2.79,0.000000,1.0000,0.8497,0.0,-1.0,-0.199839,0.032405,0.213165,15
ADAUSDT,1440,-1,0.5589,0.9933,1.0000,0.351200,0.137177,0.102883,0.188619,0.291502,0.7500,1.3750,0.7142,0.9020,0.4947,0.5000,1.0000,0.8173,0.9933,0.8000,0.8000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8549,D,0.6537,0.7918,1.4437,0.168974,0.4947,0.0067,4.07,0.000000,1.0000,0.8442,0.0,-1.0,-0.137177,0.067198,0.154328,17
1000PEPEUSDT,1440,-1,0.5682,0.9933,1.0000,0.003715,0.162898,0.122174,0.223985,0.346159,0.7500,1.3750,0.7772,0.8930,0.4585,0.5000,1.0000,0.8173,0.9933,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8543,D,0.6651,0.8703,1.6949,0.183138,0.4585,0.0067,3.49,0.000000,1.0000,0.8493,0.0,-1.0,-0.162898,0.014536,0.164926,11
