symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,impulse_phase,momentum_acceleration,rsi_slope,volume_impulse_confirm,nearest_support_dist_atr,nearest_resistance_dist_atr,sr_position,ema_stack,price_vs_emas,bb_position,bb_width,elapsed,remaining,label_enter,label_cancel,weight
MOODENGUSDT,240,-1,0.6351,0.3103,0.4608,0.069410,0.042800,0.026072,0.048668,0.076478,0.6092,1.1371,0.4297,0.8998,0.7665,0.6500,1.0000,0.8103,0.3103,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9036,C,0.6351,0.4776,0.5607,0.172573,0.4297,0.1505,14.84,0.034763,1.0000,0.8358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.6204
ALLOUSDT,240,-1,0.6101,0.2377,0.3911,0.090300,0.042800,0.032696,0.061034,0.095910,0.7639,1.4260,0.4029,0.9181,0.7459,0.6500,1.0000,0.7377,0.2377,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8899,D,0.6101,0.4388,0.5401,0.186244,0.4029,0.1534,14.26,0.043595,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,4.5245
ALLOUSDT,240,-1,0.6101,0.2377,0.3911,0.090300,0.042800,0.032696,0.061034,0.095910,0.7639,1.4260,0.4029,0.9181,0.7459,0.6500,1.0000,0.7377,0.2377,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8899,D,0.6101,0.4388,0.5401,0.186244,0.4029,0.1534,14.26,0.043595,1.0000,0.8246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,4.5245
SPXUSDT,240,-1,0.6087,0.2795,0.4324,0.494600,0.042800,0.030627,0.057171,0.089839,0.7156,1.3358,0.4183,0.8914,0.6968,0.6500,1.0000,0.7795,0.2795,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8990,D,0.6087,0.4693,0.6004,0.168322,0.4183,0.1529,14.22,0.040836,1.0000,0.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,4.2316
SPXUSDT,240,-1,0.6087,0.2795,0.4324,0.494600,0.042800,0.030627,0.057171,0.089839,0.7156,1.3358,0.4183,0.8914,0.6968,0.6500,1.0000,0.7795,0.2795,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8990,D,0.6087,0.4693,0.6004,0.168322,0.4183,0.1529,14.22,0.040836,1.0000,0.8239,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,4.2316
WLDUSDT,240,-1,0.6174,0.2281,0.3810,0.495800,0.042800,0.023710,0.044258,0.069549,0.5540,1.0341,0.3993,0.9182,0.8049,0.6500,1.0000,0.7281,0.2281,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8752,D,0.6174,0.4349,0.4961,0.194507,0.3993,0.1529,14.43,0.031613,1.0000,0.8278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.3283
MONUSDT,240,-1,0.6203,0.2850,0.4376,0.020610,0.042800,0.028514,0.053226,0.083640,0.6662,1.2436,0.4204,0.8924,0.7466,0.6500,1.0000,0.7850,0.2850,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8997,D,0.6203,0.4711,0.5630,0.171630,0.4204,0.1526,14.49,0.038018,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,5.4054
MONUSDT,240,-1,0.6203,0.2850,0.4376,0.020610,0.042800,0.028514,0.053226,0.083640,0.6662,1.2436,0.4204,0.8924,0.7466,0.6500,1.0000,0.7850,0.2850,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8997,D,0.6203,0.4711,0.5630,0.171630,0.4204,0.1526,14.49,0.038018,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,5.4054
MONUSDT,240,-1,0.6203,0.2850,0.4376,0.020610,0.042800,0.028514,0.053226,0.083640,0.6662,1.2436,0.4204,0.8924,0.7466,0.6500,1.0000,0.7850,0.2850,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8997,D,0.6203,0.4711,0.5630,0.171630,0.4204,0.1526,14.49,0.038018,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,5.4054
TRUMPUSDT,240,-1,0.6033,0.3761,0.5175,5.019000,0.042800,0.103407,0.303407,0.503407,2.4161,7.0889,0.4541,0.6554,0.8481,0.6500,1.0000,0.8761,0.3761,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0511,C,0.6033,0.6928,0.5354,0.139327,0.4541,0.1414,14.09,0.020687,1.0000,0.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,2.1757
ENSOUSDT,240,-1,0.6015,0.2573,0.4109,0.597700,0.042800,0.025205,0.047049,0.073934,0.5889,1.0993,0.4101,0.8593,0.7487,0.6500,1.0000,0.7573,0.2573,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8890,D,0.6015,0.4772,0.5477,0.165798,0.4101,0.1536,14.05,0.033606,1.0000,0.8207,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.5372
LDOUSDT,240,-1,0.6233,0.3569,0.5014,0.560600,0.042800,0.020651,0.038548,0.060576,0.4825,0.9007,0.4470,0.7865,0.7891,0.6500,1.0000,0.8569,0.3569,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9129,C,0.6233,0.5683,0.5664,0.139535,0.4470,0.1445,14.56,0.027535,1.0000,0.8305,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,2.9392
WLDUSDT,240,-1,0.6599,0.3956,0.5336,0.507500,0.042800,0.023113,0.043144,0.067798,0.5400,1.0080,0.4613,0.8499,0.8138,0.6500,1.0000,0.8956,0.3956,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9258,C,0.6599,0.5428,0.5669,0.153898,0.4613,0.1380,15.42,0.030817,1.0000,0.8470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.2423
PENDLEUSDT,240,-1,0.6214,0.2678,0.4212,1.968800,0.042800,0.021352,0.039858,0.062634,0.4989,0.9313,0.4140,0.8774,0.8087,0.6500,1.0000,0.7678,0.2678,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8856,D,0.6214,0.4719,0.5120,0.178137,0.4140,0.1534,14.52,0.028470,1.0000,0.8296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,3.2747
PENDLEUSDT,240,-1,0.6214,0.2678,0.4212,1.968800,0.042800,0.021352,0.039858,0.062634,0.4989,0.9313,0.4140,0.8774,0.8087,0.6500,1.0000,0.7678,0.2678,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8856,D,0.6214,0.4719,0.5120,0.178137,0.4140,0.1534,14.52,0.028470,1.0000,0.8296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,3.2747
ALLOUSDT,240,-1,0.6014,0.3844,0.5244,0.091200,0.042800,0.031060,0.057979,0.091109,0.7257,1.3546,0.4572,0.7023,0.7543,0.6500,1.0000,0.8844,0.3844,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9352,C,0.6014,0.6510,0.6061,0.112324,0.4572,0.1400,14.05,0.041413,1.0000,0.8206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,4.5245
ONDOUSDT,240,-1,0.6328,0.3450,0.4913,0.349600,0.042800,0.022443,0.041893,0.065832,0.5244,0.9788,0.4426,0.8423,0.7759,0.6500,1.0000,0.8450,0.3450,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9115,C,0.6328,0.5255,0.5704,0.152300,0.4426,0.1462,14.78,0.029924,1.0000,0.8348,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.1663
ZECUSDT,240,-1,0.6248,0.5285,0.6397,368.929993,0.042800,0.022308,0.103488,0.303488,0.5212,2.4180,0.5106,0.8238,0.8565,0.6500,1.0000,0.9715,0.5285,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9292,C,0.6248,0.6197,0.5961,0.139477,0.5106,0.1112,14.60,0.034988,1.0000,0.8311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,3.9553
ZECUSDT,240,-1,0.6248,0.5285,0.6397,368.929993,0.042800,0.022308,0.103488,0.303488,0.5212,2.4180,0.5106,0.8238,0.8565,0.6500,1.0000,0.9715,0.5285,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9292,C,0.6248,0.6197,0.5961,0.139477,0.5106,0.1112,14.60,0.034988,1.0000,0.8311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,3.9553
ZECUSDT,240,-1,0.6248,0.5285,0.6397,368.929993,0.042800,0.022308,0.103488,0.303488,0.5212,2.4180,0.5106,0.8238,0.8565,0.6500,1.0000,0.9715,0.5285,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9292,C,0.6248,0.6197,0.5961,0.139477,0.5106,0.1112,14.60,0.034988,1.0000,0.8311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,3.9553
ALLOUSDT,240,-1,0.6706,0.4226,0.5556,0.089000,0.042800,0.031420,0.058651,0.092166,0.7341,1.3704,0.4713,0.8734,0.7856,0.6500,1.0000,0.9226,0.4226,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9448,C,0.6706,0.5397,0.6000,0.151726,0.4713,0.1330,15.67,0.041894,1.0000,0.8518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,4.3406
INJUSDT,240,-1,0.6140,0.2610,0.4146,4.837000,0.042800,0.074426,0.274426,0.474426,1.7389,6.4118,0.4115,0.8786,0.7804,0.6500,1.0000,0.7610,0.2610,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9930,C,0.6140,0.4684,0.5273,0.175000,0.4115,0.1536,14.35,0.032005,1.0000,0.8263,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.3866
DYDXUSDT,240,-1,0.6059,0.2925,0.4446,0.178000,0.042800,0.026052,0.048630,0.076419,0.6087,1.1362,0.4231,0.8318,0.7470,0.6500,1.0000,0.7925,0.2925,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9019,C,0.6059,0.5087,0.5664,0.152676,0.4231,0.1521,14.16,0.034736,1.0000,0.8227,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.7422
HYPEUSDT,240,-1,0.6055,0.3786,0.5196,23.714001,0.042800,0.038402,0.238402,0.438402,0.8972,5.5701,0.4550,0.6923,0.8001,0.6500,1.0000,0.8786,0.3786,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9491,C,0.6055,0.6573,0.5687,0.124820,0.4550,0.1410,14.15,0.026059,1.0000,0.8225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,2.8769
HYPEUSDT,240,-1,0.6055,0.3786,0.5196,23.714001,0.042800,0.038402,0.238402,0.438402,0.8972,5.5701,0.4550,0.6923,0.8001,0.6500,1.0000,0.8786,0.3786,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9491,C,0.6055,0.6573,0.5687,0.124820,0.4550,0.1410,14.15,0.026059,1.0000,0.8225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,2.8769
HYPEUSDT,240,-1,0.6055,0.3786,0.5196,23.714001,0.042800,0.038402,0.238402,0.438402,0.8972,5.5701,0.4550,0.6923,0.8001,0.6500,1.0000,0.8786,0.3786,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9491,C,0.6055,0.6573,0.5687,0.124820,0.4550,0.1410,14.15,0.026059,1.0000,0.8225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,2.8769
XRPUSDT,240,-1,0.6465,0.2958,0.4476,1.985000,0.042800,0.019200,0.035300,0.050200,0.4486,0.8248,0.4244,0.8731,0.8947,0.6500,1.0000,0.7958,0.2958,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8871,D,0.6465,0.4860,0.4743,0.190988,0.4244,0.1518,15.11,0.018105,1.0000,0.8409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,1.9778
XRPUSDT,240,-1,0.6465,0.2958,0.4476,1.985000,0.042800,0.019200,0.035300,0.050200,0.4486,0.8248,0.4244,0.8731,0.8947,0.6500,1.0000,0.7958,0.2958,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8871,D,0.6465,0.4860,0.4743,0.190988,0.4244,0.1518,15.11,0.018105,1.0000,0.8409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,1.9778
TRUMPUSDT,240,-1,0.6151,0.4013,0.5383,5.009000,0.042800,0.101617,0.301617,0.501617,2.3742,7.0471,0.4634,0.6660,0.8500,0.6500,1.0000,0.9013,0.4013,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0575,C,0.6151,0.6958,0.5452,0.136791,0.4634,0.1370,14.37,0.020146,1.0000,0.8268,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,2.0928
FARTCOINUSDT,240,-1,0.6002,0.2756,0.4287,0.325300,0.042800,0.035427,0.066130,0.103919,0.8277,1.5451,0.4169,0.8224,0.7625,0.6500,1.0000,0.7756,0.2756,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9103,C,0.6002,0.5069,0.5467,0.154951,0.4169,0.1531,14.02,0.047236,1.0000,0.8201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,5.0722
SPXUSDT,240,-1,0.6239,0.3239,0.4729,0.488700,0.042800,0.029386,0.054854,0.086199,0.6866,1.2816,0.4348,0.9024,0.6777,0.6500,1.0000,0.8239,0.3239,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9074,C,0.6239,0.4818,0.6416,0.165619,0.4348,0.1490,14.58,0.039181,1.0000,0.8307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,4.1709
VIRTUALUSDT,240,-1,0.6390,0.2928,0.4449,0.871900,0.042800,0.027245,0.050857,0.079918,0.6366,1.1882,0.4233,0.9168,0.7948,0.6500,1.0000,0.7928,0.2928,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8994,D,0.6390,0.4617,0.5326,0.183717,0.4233,0.1520,14.93,0.036326,1.0000,0.8375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,3.8843
VIRTUALUSDT,240,-1,0.6390,0.2928,0.4449,0.871900,0.042800,0.027245,0.050857,0.079918,0.6366,1.1882,0.4233,0.9168,0.7948,0.6500,1.0000,0.7928,0.2928,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8994,D,0.6390,0.4617,0.5326,0.183717,0.4233,0.1520,14.93,0.036326,1.0000,0.8375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,3.8843
LTCUSDT,240,-1,0.6617,0.5094,0.6245,70.750000,0.042800,0.019200,0.077456,0.277456,0.4486,1.8097,0.5035,0.7217,0.8403,0.6500,1.0000,0.9906,0.5094,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9546,C,0.6617,0.6976,0.5992,0.121949,0.5035,0.1152,15.46,0.025737,1.0000,0.8478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,2.7156
MOODENGUSDT,240,-1,0.6211,0.3601,0.5041,0.069600,0.042800,0.025072,0.046802,0.073546,0.5858,1.0935,0.4482,0.7909,0.7654,0.6500,1.0000,0.8601,0.3601,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9210,C,0.6211,0.5667,0.5855,0.135253,0.4482,0.1440,14.51,0.033430,1.0000,0.8295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.4969
TONUSDT,240,-1,0.6116,0.3032,0.4544,1.586000,0.042800,0.019200,0.035300,0.052918,0.4486,0.8248,0.4271,0.8261,0.7659,0.6500,1.0000,0.8032,0.3032,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8955,D,0.6116,0.5170,0.5577,0.152428,0.4271,0.1512,14.29,0.024054,1.0000,0.8252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,2.5327
TONUSDT,240,-1,0.6116,0.3032,0.4544,1.586000,0.042800,0.019200,0.035300,0.052918,0.4486,0.8248,0.4271,0.8261,0.7659,0.6500,1.0000,0.8032,0.3032,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8955,D,0.6116,0.5170,0.5577,0.152428,0.4271,0.1512,14.29,0.024054,1.0000,0.8252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,2.5327
TONUSDT,240,-1,0.6116,0.3032,0.4544,1.586000,0.042800,0.019200,0.035300,0.052918,0.4486,0.8248,0.4271,0.8261,0.7659,0.6500,1.0000,0.8032,0.3032,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8955,D,0.6116,0.5170,0.5577,0.152428,0.4271,0.1512,14.29,0.024054,1.0000,0.8252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,2.5327
ASTERUSDT,240,-1,0.6251,0.3466,0.4926,0.617700,0.042800,0.028905,0.053956,0.084787,0.6753,1.2606,0.4432,0.8584,0.7086,0.6500,1.0000,0.8466,0.3466,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9189,C,0.6251,0.5163,0.6254,0.148930,0.4432,0.1460,14.60,0.038540,1.0000,0.8313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,4.0433
ASTERUSDT,240,-1,0.6251,0.3466,0.4926,0.617700,0.042800,0.028905,0.053956,0.084787,0.6753,1.2606,0.4432,0.8584,0.7086,0.6500,1.0000,0.8466,0.3466,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9189,C,0.6251,0.5163,0.6254,0.148930,0.4432,0.1460,14.60,0.038540,1.0000,0.8313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,4.0433
ASTERUSDT,240,-1,0.6251,0.3466,0.4926,0.617700,0.042800,0.028905,0.053956,0.084787,0.6753,1.2606,0.4432,0.8584,0.7086,0.6500,1.0000,0.8466,0.3466,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9189,C,0.6251,0.5163,0.6254,0.148930,0.4432,0.1460,14.60,0.038540,1.0000,0.8313,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,4.0433
STEEMUSDT,240,-1,0.6473,0.3154,0.4654,0.067090,0.042800,0.019200,0.035300,0.050200,0.4486,0.8248,0.4316,0.8921,0.8324,0.6500,1.0000,0.8154,0.3154,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8954,D,0.6473,0.4839,0.5185,0.179546,0.4316,0.1499,15.12,0.019252,1.0000,0.8413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,2.0332
STEEMUSDT,240,-1,0.6473,0.3154,0.4654,0.067090,0.042800,0.019200,0.035300,0.050200,0.4486,0.8248,0.4316,0.8921,0.8324,0.6500,1.0000,0.8154,0.3154,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8954,D,0.6473,0.4839,0.5185,0.179546,0.4316,0.1499,15.12,0.019252,1.0000,0.8413,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,2.0332
SEIUSDT,240,-1,0.6033,0.2874,0.4398,0.110300,0.042800,0.019200,0.035300,0.055083,0.4486,0.8248,0.4213,0.8118,0.7725,0.6500,1.0000,0.7874,0.2874,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8911,D,0.6033,0.5189,0.5453,0.152264,0.4213,0.1524,14.10,0.025038,1.0000,0.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,2.4933
SEIUSDT,240,-1,0.6033,0.2874,0.4398,0.110300,0.042800,0.019200,0.035300,0.055083,0.4486,0.8248,0.4213,0.8118,0.7725,0.6500,1.0000,0.7874,0.2874,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8911,D,0.6033,0.5189,0.5453,0.152264,0.4213,0.1524,14.10,0.025038,1.0000,0.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,0,0,2.4933
SEIUSDT,240,-1,0.6033,0.2874,0.4398,0.110300,0.042800,0.019200,0.035300,0.055083,0.4486,0.8248,0.4213,0.8118,0.7725,0.6500,1.0000,0.7874,0.2874,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8911,D,0.6033,0.5189,0.5453,0.152264,0.4213,0.1524,14.10,0.025038,1.0000,0.8215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,0,1,0,2.4933
PENDLEUSDT,240,-1,0.6201,0.2714,0.4247,1.952100,0.042800,0.021904,0.040888,0.064252,0.5118,0.9553,0.4153,0.8802,0.7906,0.6500,1.0000,0.7714,0.2714,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.8876,D,0.6201,0.4719,0.5254,0.175484,0.4153,0.1533,14.49,0.029205,1.0000,0.8291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.2747
SNXUSDT,240,-1,0.6091,0.3900,0.5290,0.438000,0.042800,0.026376,0.049236,0.077370,0.6163,1.1504,0.4593,0.7442,0.7212,0.6500,1.0000,0.8900,0.3900,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9328,C,0.6091,0.6172,0.6368,0.111975,0.4593,0.1390,14.23,0.035168,1.0000,0.8241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,1,0,3.7023
WLDUSDT,240,-1,0.6174,0.4086,0.5442,0.505400,0.042800,0.022516,0.042030,0.066047,0.5261,0.9820,0.4662,0.7118,0.7811,0.6500,1.0000,0.9086,0.4086,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9286,C,0.6174,0.6549,0.5968,0.117032,0.4662,0.1356,14.43,0.030021,1.0000,0.8279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,2,0,0,3.1754
WLDUSDT,240,-1,0.6174,0.4086,0.5442,0.505400,0.042800,0.022516,0.042030,0.066047,0.5261,0.9820,0.4662,0.7118,0.7811,0.6500,1.0000,0.9086,0.4086,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9286,C,0.6174,0.6549,0.5968,0.117032,0.4662,0.1356,14.43,0.030021,1.0000,0.8279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,1,1,0,3.1754
