symbol,tf_minutes,direction,entry_price,exit_price,pnl_pct,outcome,bars_to_outcome,p_super,combined_score
MERLUSDT,240,-1,0.262970,0.269216,-2.375000,loss,1,0.9942,1.1954
MERLUSDT,240,-1,0.261580,0.267793,-2.375000,loss,1,0.9945,1.1704
MERLUSDT,240,-1,0.264570,0.270854,-2.375000,loss,5,0.9912,1.1489
MERLUSDT,240,-1,0.264190,0.270465,-2.375000,loss,4,0.9896,1.1230
MERLUSDT,240,-1,0.262800,0.269041,-2.375000,loss,3,0.9898,1.1243
MERLUSDT,240,-1,0.258500,0.264639,-2.375000,loss,2,0.9937,1.1133
MERLUSDT,240,-1,0.252710,0.258712,-2.375000,loss,8,0.9759,1.0810
MERLUSDT,240,1,0.257870,0.251746,-2.375000,loss,1,0.9568,1.0531
MERLUSDT,240,-1,0.254590,0.260637,-2.375000,loss,9,0.6656,0.7585
MERLUSDT,240,-1,0.255560,0.243421,4.750000,win,5,0.6282,0.7363
MERLUSDT,240,-1,0.253530,0.259551,-2.375000,loss,5,0.8221,0.9757
MERLUSDT,240,-1,0.255940,0.243783,4.750000,win,3,0.8102,0.9709
MERLUSDT,240,-1,0.256300,0.244126,4.750000,win,2,0.8129,1.0107
MERLUSDT,240,-1,0.247240,0.253112,-2.375000,loss,1,0.8571,1.0280
MERLUSDT,240,-1,0.252930,0.258937,-2.375000,loss,1,0.8254,1.0007
MERLUSDT,240,-1,0.259850,0.247507,4.750000,win,11,0.8079,1.0081
MERLUSDT,240,-1,0.260930,0.248536,4.750000,win,10,0.6552,0.8198
MERLUSDT,240,-1,0.259530,0.247202,4.750000,win,9,0.8088,1.0188
MERLUSDT,240,-1,0.250120,0.256060,-2.375000,loss,1,0.8231,0.9706
MERLUSDT,240,-1,0.257610,0.245374,4.750000,win,7,0.9033,1.1650
MERLUSDT,240,-1,0.251130,0.239201,4.750000,win,12,0.9412,1.1264
MERLUSDT,240,-1,0.252600,0.240601,4.750000,win,6,0.9286,1.1340
MERLUSDT,240,-1,0.254160,0.242087,4.750000,win,5,0.9252,1.1118
MERLUSDT,240,-1,0.251580,0.239630,4.750000,win,9,0.9022,1.0773
MERLUSDT,240,-1,0.252300,0.240316,4.750000,win,3,0.9463,1.1435
MERLUSDT,240,-1,0.250960,0.256920,-2.375000,loss,3,0.9052,1.0993
MERLUSDT,240,-1,0.244970,0.250788,-2.375000,loss,1,0.8552,0.9823
MERLUSDT,240,-1,0.248880,0.254791,-2.375000,loss,1,0.9237,1.0848
MERLUSDT,240,-1,0.251590,0.239639,4.750000,win,4,0.9350,1.1460
MERLUSDT,240,-1,0.247250,0.235506,4.750000,win,3,0.9334,1.0483
MERLUSDT,240,-1,0.244580,0.232962,4.750000,win,2,0.8876,1.0448
MERLUSDT,240,-1,0.243290,0.231734,4.750000,win,1,0.8015,0.9624
MERLUSDT,240,-1,0.253650,0.259674,-2.375000,loss,1,0.9675,1.2552
MERLUSDT,240,-1,0.254640,0.260688,-2.375000,loss,1,0.9634,1.2078
MERLUSDT,240,-1,0.250720,0.256675,-2.375000,loss,2,0.9726,1.1915
MERLUSDT,240,-1,0.254700,0.260749,-2.375000,loss,8,0.9398,1.1426
MERLUSDT,240,-1,0.247050,0.252917,-2.375000,loss,1,0.9502,1.1179
MERLUSDT,240,-1,0.252070,0.258057,-2.375000,loss,6,0.9542,1.1451
MERLUSDT,240,-1,0.254350,0.260391,-2.375000,loss,5,0.9493,1.1417
MERLUSDT,240,-1,0.251550,0.257524,-2.375000,loss,4,0.9142,1.0661
MERLUSDT,240,-1,0.249660,0.255589,-2.375000,loss,3,0.9153,1.0282
MERLUSDT,240,-1,0.251540,0.257514,-2.375000,loss,2,0.8140,0.9259
MERLUSDT,240,-1,0.254960,0.261015,-2.375000,loss,1,0.9011,1.0628
MERLUSDT,240,-1,0.254830,0.242726,4.750000,win,4,0.9072,1.0717
MERLUSDT,240,-1,0.256690,0.244497,4.750000,win,3,0.9513,1.1559
MERLUSDT,240,-1,0.254760,0.242659,4.750000,win,2,0.9115,1.1256
MERLUSDT,240,-1,0.249410,0.237563,4.750000,win,2,0.8991,1.1012
MERLUSDT,240,-1,0.241720,0.230238,4.750000,win,2,0.8913,1.1105
MERLUSDT,240,-1,0.235010,0.223847,4.750000,win,1,0.9807,1.1564
MERLUSDT,240,-1,0.134990,0.128578,4.750000,win,1,0.9994,1.1247
MERLUSDT,240,-1,0.128270,0.122177,4.750000,win,1,0.9994,1.1585
MERLUSDT,240,-1,0.126480,0.129484,-2.375000,loss,1,0.9993,1.2177
MERLUSDT,240,-1,0.121910,0.116119,4.750000,win,1,0.9992,1.2529
MERLUSDT,240,-1,0.118430,0.112805,4.750000,win,1,0.9993,1.2514
MERLUSDT,240,-1,0.115690,0.118438,-2.375000,loss,2,0.9994,1.2290
MERLUSDT,240,-1,0.115180,0.117916,-2.375000,loss,1,0.9990,1.2498
MERLUSDT,240,-1,0.121250,0.124130,-2.375000,loss,2,0.9993,1.1259
MERLUSDT,240,-1,0.120620,0.123485,-2.375000,loss,1,0.9988,1.1901
MERLUSDT,240,-1,0.122570,0.125481,-2.375000,loss,1,0.9984,1.1395
MERLUSDT,240,-1,0.119240,0.113576,4.750000,win,3,0.9985,1.2062
MERLUSDT,240,-1,0.117030,0.111471,4.750000,win,3,0.9981,1.2058
MERLUSDT,240,-1,0.116110,0.110595,4.750000,win,2,0.9981,1.2241
MERLUSDT,240,-1,0.113000,0.107633,4.750000,win,1,0.9986,1.2325
MERLUSDT,240,-1,0.107570,0.110125,-2.375000,loss,1,0.9991,1.3401
MERLUSDT,240,-1,0.109320,0.104127,4.750000,win,2,0.9989,1.2865
MERLUSDT,240,-1,0.105270,0.107770,-2.375000,loss,1,0.9988,1.3097
MERLUSDT,240,-1,0.105660,0.108169,-2.375000,loss,1,0.9991,1.2961
MERLUSDT,240,-1,0.103360,0.105815,-2.375000,loss,1,0.9983,1.2944
MERLUSDT,240,-1,0.103410,0.105866,-2.375000,loss,1,0.9967,1.2992
MERLUSDT,240,-1,0.103610,0.098689,4.750000,win,3,0.9962,1.2125
MERLUSDT,240,-1,0.103180,0.098279,4.750000,win,2,0.9966,1.2258
MERLUSDT,240,-1,0.101600,0.096774,4.750000,win,1,0.9954,1.2393
MERLUSDT,240,-1,0.099030,0.094326,4.750000,win,2,0.9978,1.3767
MERLUSDT,240,-1,0.096900,0.092297,4.750000,win,3,0.9953,1.3550
MERLUSDT,240,-1,0.094970,0.097226,-2.375000,loss,1,0.9973,1.3546
MERLUSDT,240,-1,0.095560,0.091021,4.750000,win,2,0.9980,1.3617
MERLUSDT,240,-1,0.092820,0.088411,4.750000,win,1,0.9976,1.3783
MERLUSDT,240,-1,0.089070,0.084839,4.750000,win,1,0.9979,1.3412
MERLUSDT,240,-1,0.083820,0.085811,-2.375000,loss,1,0.9994,1.3424
MERLUSDT,240,-1,0.083520,0.085504,-2.375000,loss,1,0.9993,1.3292
MERLUSDT,240,-1,0.083370,0.079410,4.750000,win,2,0.9989,1.3222
MERLUSDT,240,-1,0.082770,0.078838,4.750000,win,1,0.9976,1.3348
MERLUSDT,240,-1,0.079110,0.080989,-2.375000,loss,1,0.9988,1.3596
MERLUSDT,240,-1,0.084490,0.080477,4.750000,win,1,0.9989,1.3043
MERLUSDT,240,-1,0.077410,0.073733,4.750000,win,2,0.9985,1.3389
MERLUSDT,240,-1,0.075700,0.072104,4.750000,win,3,0.9984,1.3386
MERLUSDT,240,-1,0.073770,0.070266,4.750000,win,4,0.9983,1.3308
MERLUSDT,240,-1,0.074520,0.070980,4.750000,win,2,0.9984,1.3480
MERLUSDT,240,-1,0.071710,0.073413,-2.375000,loss,1,0.9990,1.3388
MERLUSDT,240,-1,0.071310,0.067923,4.750000,win,1,0.9988,1.3095
MERLUSDT,240,-1,0.069640,0.066332,4.750000,win,3,0.9986,1.3282
MERLUSDT,240,-1,0.067280,0.068878,-2.375000,loss,1,0.9988,1.3286
MERLUSDT,240,-1,0.067050,0.063865,4.750000,win,2,0.9988,1.3312
MERLUSDT,240,-1,0.064760,0.061684,4.750000,win,3,0.9986,1.3129
MERLUSDT,240,-1,0.063340,0.064844,-2.375000,loss,1,0.9989,1.3021
MERLUSDT,240,-1,0.062980,0.064476,-2.375000,loss,1,0.9990,1.2914
MERLUSDT,240,-1,0.063300,0.064803,-2.375000,loss,2,0.9985,1.2875
MERLUSDT,240,-1,0.062400,0.063882,-2.375000,loss,1,0.9980,1.2923
MERLUSDT,240,-1,0.062310,0.059350,4.750000,win,3,0.9978,1.2855
MERLUSDT,240,-1,0.061160,0.058255,4.750000,win,2,0.9976,1.2646
MERLUSDT,240,-1,0.060240,0.057379,4.750000,win,1,0.9982,1.2566
MERLUSDT,240,-1,0.056440,0.053759,4.750000,win,1,0.9991,1.1733
MERLUSDT,240,1,0.050140,0.048949,-2.375000,loss,1,0.9993,1.1035
MERLUSDT,240,1,0.050910,0.049701,-2.375000,loss,1,0.9991,1.1542
MERLUSDT,240,1,0.049660,0.048481,-2.375000,loss,1,0.9993,1.2090
MERLUSDT,240,1,0.047340,0.049589,4.750000,win,1,0.9992,1.2186
MERLUSDT,240,1,0.049190,0.048022,-2.375000,loss,1,0.9988,1.1999
MERLUSDT,240,1,0.046730,0.048950,4.750000,win,1,0.9991,1.1625
MERLUSDT,240,1,0.050170,0.048978,-2.375000,loss,1,0.9983,1.2508
MERLUSDT,240,1,0.047460,0.046333,-2.375000,loss,1,0.9977,1.2282
MERLUSDT,240,1,0.046470,0.048677,4.750000,win,1,0.9989,1.2230
MERLUSDT,240,1,0.049940,0.048754,-2.375000,loss,1,0.9988,1.2590
MERLUSDT,240,1,0.049400,0.051747,4.750000,win,1,0.9988,1.2486
MERLUSDT,240,1,0.047540,0.046411,-2.375000,loss,1,0.9977,1.3082
MERLUSDT,240,1,0.046620,0.045513,-2.375000,loss,1,0.9987,1.3329
MERLUSDT,240,1,0.044240,0.043189,-2.375000,loss,1,0.9994,1.3579
MERLUSDT,240,1,0.045070,0.047211,4.750000,win,3,0.9988,1.3755
MERLUSDT,240,1,0.044870,0.047001,4.750000,win,2,0.9987,1.3504
MERLUSDT,240,1,0.046180,0.048374,4.750000,win,1,0.9987,1.3358
MERLUSDT,240,1,0.051530,0.050306,-2.375000,loss,1,0.9965,1.1003
MERLUSDT,240,1,0.049080,0.051411,4.750000,win,7,0.9965,1.1609
MERLUSDT,240,1,0.048950,0.051275,4.750000,win,6,0.9965,1.1916
MERLUSDT,240,1,0.049190,0.051527,4.750000,win,5,0.9972,1.2156
MERLUSDT,240,1,0.049540,0.051893,4.750000,win,4,0.9964,1.1490
MERLUSDT,240,1,0.049300,0.051642,4.750000,win,3,0.9915,1.1450
MERLUSDT,240,1,0.049140,0.051474,4.750000,win,2,0.9931,1.1500
MERLUSDT,240,1,0.050240,0.052626,4.750000,win,1,0.9856,1.0874
MERLUSDT,240,1,0.052350,0.051107,-2.375000,loss,1,0.9857,1.0857
MERLUSDT,240,1,0.047950,0.050228,4.750000,win,2,0.9828,1.1321
MERLUSDT,240,1,0.049860,0.048676,-2.375000,loss,3,0.9753,1.1272
MERLUSDT,240,1,0.049890,0.048705,-2.375000,loss,2,0.9748,1.1757
MERLUSDT,240,1,0.049020,0.047856,-2.375000,loss,1,0.9576,1.1622
MERLUSDT,240,1,0.048030,0.050311,4.750000,win,3,0.8686,1.0631
MERLUSDT,240,1,0.048050,0.050332,4.750000,win,2,0.8993,1.1438
MERLUSDT,240,1,0.049340,0.051684,4.750000,win,1,0.9748,1.2317
MERLUSDT,240,1,0.049950,0.048764,-2.375000,loss,1,0.9773,1.2639
MERLUSDT,240,1,0.048440,0.047290,-2.375000,loss,1,0.9499,1.2204
MERLUSDT,240,1,0.047530,0.046401,-2.375000,loss,2,0.8328,1.0354
MERLUSDT,240,1,0.047500,0.046372,-2.375000,loss,1,0.8856,1.1200
MERLUSDT,240,1,0.045990,0.048175,4.750000,win,2,0.9575,1.2462
MERLUSDT,240,1,0.046340,0.048541,4.750000,win,1,0.9459,1.1940
MERLUSDT,240,1,0.046740,0.048960,4.750000,win,1,0.9594,1.2242
MERLUSDT,240,1,0.048540,0.050846,4.750000,win,2,0.9462,1.1804
MERLUSDT,240,1,0.049540,0.051893,4.750000,win,3,0.9722,1.1791
MERLUSDT,240,1,0.049950,0.052323,4.750000,win,2,0.9683,1.1893
MERLUSDT,240,1,0.049830,0.052197,4.750000,win,1,0.9674,1.2009
MERLUSDT,240,1,0.051230,0.050013,-2.375000,loss,1,0.9702,1.2547
MERLUSDT,240,1,0.050380,0.052773,4.750000,win,2,0.9430,1.2161
MERLUSDT,240,1,0.051300,0.053737,4.750000,win,1,0.9728,1.2631
MERLUSDT,240,1,0.056200,0.054865,-2.375000,loss,1,0.9956,1.3265
MERLUSDT,240,1,0.054830,0.053528,-2.375000,loss,1,0.9835,1.2988
MERLUSDT,240,1,0.054710,0.057309,4.750000,win,2,0.9661,1.2655
MERLUSDT,240,1,0.055290,0.057916,4.750000,win,2,0.9814,1.2756
MERLUSDT,240,1,0.056370,0.059048,4.750000,win,1,0.9944,1.3159
MERLUSDT,240,1,0.059940,0.058516,-2.375000,loss,1,0.9947,1.3057
MERLUSDT,240,1,0.058030,0.056652,-2.375000,loss,1,0.9945,1.3146
MERLUSDT,240,1,0.056240,0.054904,-2.375000,loss,1,0.9773,1.2765
MERLUSDT,240,1,0.054410,0.056994,4.750000,win,1,0.9823,1.2493
MERLUSDT,240,1,0.056390,0.059069,4.750000,win,1,0.9804,1.2641
MERLUSDT,240,1,0.060640,0.059200,-2.375000,loss,1,0.9960,1.3245
MERLUSDT,240,1,0.060800,0.059356,-2.375000,loss,1,0.9943,1.3187
MERLUSDT,240,1,0.059260,0.062075,4.750000,win,2,0.9849,1.3227
MERLUSDT,240,1,0.059580,0.062410,4.750000,win,1,0.9746,1.2973
MERLUSDT,240,1,0.062910,0.065898,4.750000,win,1,0.9926,1.3092
MERLUSDT,240,1,0.068580,0.066951,-2.375000,loss,1,0.9901,1.2282
MERLUSDT,240,1,0.067030,0.065438,-2.375000,loss,1,0.9973,1.2355
MERLUSDT,240,1,0.058100,0.060860,4.750000,win,2,0.9978,1.2670
MERLUSDT,240,1,0.060340,0.058907,-2.375000,loss,1,0.9970,1.2660
MERLUSDT,240,1,0.060110,0.058682,-2.375000,loss,1,0.9911,1.2822
MERLUSDT,240,1,0.059080,0.061886,4.750000,win,2,0.9956,1.2778
MERLUSDT,240,1,0.061020,0.063918,4.750000,win,1,0.9955,1.2819
MERLUSDT,240,1,0.063310,0.061806,-2.375000,loss,1,0.9940,1.2920
MERLUSDT,240,1,0.063360,0.061855,-2.375000,loss,1,0.9913,1.2764
MERLUSDT,240,1,0.062450,0.065416,4.750000,win,1,0.9932,1.2753
MERLUSDT,240,1,0.068690,0.067059,-2.375000,loss,1,0.9955,1.2606
MERLUSDT,240,1,0.066810,0.069983,4.750000,win,1,0.9934,1.2729
MERLUSDT,240,1,0.070110,0.068445,-2.375000,loss,1,0.9968,1.2283
MERLUSDT,240,1,0.066150,0.064579,-2.375000,loss,1,0.9946,1.2655
MERLUSDT,240,1,0.063980,0.062460,-2.375000,loss,2,0.9955,1.2765
MERLUSDT,240,1,0.063870,0.062353,-2.375000,loss,1,0.9957,1.2998
MERLUSDT,240,1,0.061930,0.060459,-2.375000,loss,1,0.9955,1.2983
MERLUSDT,240,1,0.060500,0.059063,-2.375000,loss,3,0.9944,1.3148
MERLUSDT,240,1,0.061300,0.059844,-2.375000,loss,1,0.9915,1.3159
MERLUSDT,240,1,0.059530,0.058116,-2.375000,loss,1,0.9914,1.3201
MERLUSDT,240,1,0.056770,0.055422,-2.375000,loss,1,0.9919,1.3188
MERLUSDT,240,1,0.056310,0.054973,-2.375000,loss,3,0.9942,1.3149
MERLUSDT,240,1,0.056210,0.054875,-2.375000,loss,2,0.9905,1.2801
MERLUSDT,240,1,0.055980,0.054650,-2.375000,loss,1,0.9941,1.2807
MERLUSDT,240,1,0.054040,0.054040,0.000000,expired,0,0.9946,1.3100
MITOUSDT,240,-1,0.114520,0.117240,-2.375000,loss,2,0.9262,1.0358
MITOUSDT,240,-1,0.115090,0.117823,-2.375000,loss,1,0.9507,1.0470
MITOUSDT,240,-1,0.118530,0.112900,4.750000,win,5,0.7842,0.8794
MITOUSDT,240,-1,0.117850,0.112252,4.750000,win,4,0.8055,0.9009
MITOUSDT,240,-1,0.114700,0.117424,-2.375000,loss,1,0.8083,0.9180
MITOUSDT,240,-1,0.114170,0.108747,4.750000,win,7,0.8033,0.9201
MITOUSDT,240,-1,0.112320,0.114988,-2.375000,loss,3,0.7895,0.8751
MITOUSDT,240,-1,0.110770,0.105508,4.750000,win,6,0.7893,0.8687
MITOUSDT,240,-1,0.108530,0.111108,-2.375000,loss,1,0.8232,0.9791
MITOUSDT,240,-1,0.109360,0.104165,4.750000,win,4,0.8811,1.0047
MITOUSDT,240,-1,0.109230,0.104042,4.750000,win,3,0.8048,0.8984
MITOUSDT,240,1,0.096600,0.101189,4.750000,win,3,0.9907,1.1272
MITOUSDT,240,1,0.089430,0.087306,-2.375000,loss,3,0.9884,1.1296
MITOUSDT,240,1,0.088170,0.092358,4.750000,win,1,0.9854,1.1729
MITOUSDT,240,1,0.090060,0.087921,-2.375000,loss,1,0.9869,1.1047
MITOUSDT,240,1,0.087210,0.091352,4.750000,win,3,0.9899,1.1297
MITOUSDT,240,1,0.086790,0.090913,4.750000,win,2,0.9868,1.1555
MITOUSDT,240,1,0.088760,0.086652,-2.375000,loss,1,0.9854,1.1459
MITOUSDT,240,1,0.086420,0.084368,-2.375000,loss,1,0.9925,1.2058
MITOUSDT,240,1,0.084230,0.082230,-2.375000,loss,2,0.9931,1.2191
MITOUSDT,240,1,0.086460,0.084407,-2.375000,loss,1,0.9831,1.1608
MITOUSDT,240,1,0.082630,0.086555,4.750000,win,2,0.9929,1.2420
MITOUSDT,240,1,0.084980,0.082962,-2.375000,loss,1,0.9834,1.2180
MITOUSDT,240,1,0.086900,0.084836,-2.375000,loss,1,0.9786,1.1474
MITOUSDT,240,1,0.082480,0.080521,-2.375000,loss,1,0.9911,1.1875
MITOUSDT,240,1,0.084130,0.082132,-2.375000,loss,1,0.9935,1.1867
MITOUSDT,240,1,0.084780,0.088807,4.750000,win,3,0.9936,1.1324
MITOUSDT,240,1,0.085670,0.083635,-2.375000,loss,1,0.9660,1.0708
MITOUSDT,240,1,0.085520,0.083489,-2.375000,loss,3,0.9981,1.1478
MITOUSDT,240,1,0.086410,0.084358,-2.375000,loss,2,0.9975,1.1189
MITOUSDT,240,1,0.087220,0.091363,4.750000,win,1,0.9982,1.1010
MITOUSDT,240,1,0.087260,0.091405,4.750000,win,1,0.9975,1.1007
MITOUSDT,240,1,0.091140,0.088975,-2.375000,loss,1,0.9970,1.1032
MITOUSDT,240,1,0.086750,0.084690,-2.375000,loss,3,0.9960,1.1368
MITOUSDT,240,1,0.087950,0.085861,-2.375000,loss,2,0.9968,1.1298
MITOUSDT,240,1,0.090020,0.087882,-2.375000,loss,1,0.9688,1.0735
MITOUSDT,240,1,0.089430,0.087306,-2.375000,loss,1,0.9824,1.1103
MITOUSDT,240,1,0.086200,0.084153,-2.375000,loss,3,0.9678,1.0710
MITOUSDT,240,-1,0.086320,0.088370,-2.375000,loss,3,0.9675,1.0828
MITOUSDT,240,-1,0.085920,0.087961,-2.375000,loss,2,0.9735,1.0915
MITOUSDT,240,-1,0.086870,0.082744,4.750000,win,2,0.9732,1.0761
MITOUSDT,240,-1,0.086570,0.082458,4.750000,win,1,0.9764,1.0766
MITOUSDT,240,-1,0.085500,0.081439,4.750000,win,2,0.9692,1.0747
MITOUSDT,240,-1,0.082950,0.079010,4.750000,win,6,0.9701,1.0756
MITOUSDT,240,1,0.077000,0.075171,-2.375000,loss,1,0.9359,1.0385
MITOUSDT,240,1,0.077130,0.075298,-2.375000,loss,3,0.9564,1.0586
MITOUSDT,240,1,0.075390,0.073599,-2.375000,loss,1,0.7760,0.8546
MITOUSDT,240,1,0.077250,0.080919,4.750000,win,3,0.9605,1.0639
MITOUSDT,240,1,0.078130,0.076274,-2.375000,loss,3,0.9445,1.0596
MITOUSDT,240,1,0.079000,0.077124,-2.375000,loss,2,0.8935,1.0796
MITOUSDT,240,1,0.078600,0.076733,-2.375000,loss,1,0.9366,1.1585
MITOUSDT,240,1,0.077930,0.076079,-2.375000,loss,3,0.9626,1.1095
MITOUSDT,240,1,0.078560,0.076694,-2.375000,loss,2,0.9134,1.0820
MITOUSDT,240,1,0.078410,0.076548,-2.375000,loss,1,0.9369,1.1107
MITOUSDT,240,1,0.085040,0.083020,-2.375000,loss,1,0.9651,1.0624
MITOUSDT,240,1,0.083860,0.087843,4.750000,win,5,0.9443,1.0472
MITOUSDT,240,1,0.088820,0.086711,-2.375000,loss,8,0.9156,1.0236
MITOUSDT,240,1,0.083240,0.081263,-2.375000,loss,3,0.9853,1.1350
MITOUSDT,240,-1,0.085860,0.087899,-2.375000,loss,1,0.9466,1.0795
MITOUSDT,240,-1,0.087760,0.089844,-2.375000,loss,4,0.9163,1.0326
MITOUSDT,240,-1,0.088080,0.090172,-2.375000,loss,3,0.8754,0.9931
MITOUSDT,240,-1,0.087560,0.089640,-2.375000,loss,2,0.7963,0.9306
MITOUSDT,240,-1,0.088110,0.090203,-2.375000,loss,1,0.8338,0.9473
MITOUSDT,240,-1,0.088320,0.084125,4.750000,win,7,0.9713,1.1064
MITOUSDT,240,-1,0.087590,0.083429,4.750000,win,11,0.9180,1.0711
MITOUSDT,240,-1,0.086410,0.088462,-2.375000,loss,4,0.8913,1.0776
MITOUSDT,240,-1,0.085550,0.087582,-2.375000,loss,3,0.8688,1.0458
MITOUSDT,240,-1,0.085500,0.087531,-2.375000,loss,2,0.7993,0.9965
MITOUSDT,240,-1,0.086400,0.088452,-2.375000,loss,1,0.8877,1.0892
MITOUSDT,240,-1,0.087670,0.083506,4.750000,win,6,0.8910,1.0559
MITOUSDT,240,-1,0.085590,0.087623,-2.375000,loss,3,0.8603,1.1081
MITOUSDT,240,-1,0.085530,0.087561,-2.375000,loss,2,0.8613,1.1052
MITOUSDT,240,-1,0.086600,0.082487,4.750000,win,4,0.8414,1.0196
MITOUSDT,240,-1,0.086830,0.082706,4.750000,win,3,0.8342,1.0012
MITOUSDT,240,-1,0.084370,0.086374,-2.375000,loss,10,0.7606,0.9472
MITOUSDT,240,-1,0.084190,0.086190,-2.375000,loss,9,0.7393,0.8583
MITOUSDT,240,-1,0.082650,0.084613,-2.375000,loss,4,0.7411,0.8704
MITOUSDT,240,-1,0.083200,0.085176,-2.375000,loss,5,0.5776,0.6976
MITOUSDT,240,-1,0.082400,0.084357,-2.375000,loss,2,0.6794,0.8268
MITOUSDT,240,-1,0.084020,0.086015,-2.375000,loss,4,0.8084,0.9803
MITOUSDT,240,-1,0.083980,0.085975,-2.375000,loss,3,0.7909,0.9567
MITOUSDT,240,-1,0.084280,0.086282,-2.375000,loss,2,0.8931,1.0399
MITOUSDT,240,-1,0.084170,0.080172,4.750000,win,4,0.9127,1.0350
MITOUSDT,240,-1,0.082690,0.084654,-2.375000,loss,14,0.7617,0.8935
MITOUSDT,240,-1,0.082330,0.084285,-2.375000,loss,1,0.7717,0.9116
MITOUSDT,240,-1,0.083830,0.079848,4.750000,win,2,0.9051,1.0058
MITOUSDT,240,-1,0.082120,0.084070,-2.375000,loss,2,0.8852,1.0069
MITOUSDT,240,-1,0.083280,0.085258,-2.375000,loss,8,0.9445,1.0541
MITOUSDT,240,-1,0.081940,0.083886,-2.375000,loss,6,0.9445,1.0798
MITOUSDT,240,-1,0.081330,0.083262,-2.375000,loss,5,0.9176,1.0231
MITOUSDT,240,-1,0.081480,0.083415,-2.375000,loss,4,0.9373,1.0632
MITOUSDT,240,-1,0.081340,0.083272,-2.375000,loss,3,0.8964,1.0204
MITOUSDT,240,-1,0.081370,0.083303,-2.375000,loss,2,0.9028,1.0287
MITOUSDT,240,-1,0.081550,0.083487,-2.375000,loss,1,0.9395,1.0754
MITOUSDT,240,-1,0.080770,0.076933,4.750000,win,6,0.8561,0.9957
MITOUSDT,240,-1,0.081320,0.077457,4.750000,win,5,0.9165,1.0507
MITOUSDT,240,1,0.074090,0.072330,-2.375000,loss,9,0.7454,0.8836
MITOUSDT,240,-1,0.075330,0.071752,4.750000,win,4,0.6547,0.7261
MITOUSDT,240,-1,0.075370,0.071790,4.750000,win,3,0.6347,0.7423
MITOUSDT,240,-1,0.075620,0.072028,4.750000,win,2,0.7156,0.8373
MITOUSDT,240,-1,0.075680,0.072085,4.750000,win,1,0.7403,0.8669
MITOUSDT,240,-1,0.072350,0.074068,-2.375000,loss,2,0.7714,0.8505
MITOUSDT,240,-1,0.076090,0.072476,4.750000,win,9,0.8209,0.9905
MITOUSDT,240,-1,0.075550,0.071961,4.750000,win,11,0.7576,0.9310
MITOUSDT,240,-1,0.075090,0.071523,4.750000,win,10,0.7788,0.9261
MITOUSDT,240,-1,0.074610,0.076382,-2.375000,loss,12,0.8323,0.9950
MITOUSDT,240,-1,0.075190,0.071618,4.750000,win,8,0.8470,0.9641
MITOUSDT,240,-1,0.075240,0.071666,4.750000,win,7,0.8172,0.9110
MITOUSDT,240,-1,0.075230,0.071657,4.750000,win,6,0.8744,0.9666
MITOUSDT,240,1,0.073890,0.072135,-2.375000,loss,3,0.9121,1.0650
MITOUSDT,240,1,0.073100,0.071364,-2.375000,loss,7,0.8689,1.0262
MITOUSDT,240,1,0.072620,0.076069,4.750000,win,5,0.8172,0.9314
MITOUSDT,240,1,0.072330,0.075766,4.750000,win,4,0.6861,0.7917
MITOUSDT,240,1,0.072380,0.075818,4.750000,win,3,0.7539,0.8666
MITOUSDT,240,1,0.072440,0.070720,-2.375000,loss,1,0.9105,1.0035
MITOUSDT,240,1,0.071400,0.074792,4.750000,win,5,0.8626,0.9711
MITOUSDT,240,1,0.071980,0.075399,4.750000,win,4,0.8054,0.8923
MITOUSDT,240,1,0.071900,0.075315,4.750000,win,3,0.7933,0.8766
MITOUSDT,240,1,0.072260,0.075692,4.750000,win,2,0.8795,0.9849
MITOUSDT,240,1,0.074010,0.077525,4.750000,win,2,0.9197,1.0136
MITOUSDT,240,-1,0.077910,0.074209,4.750000,win,3,0.9442,1.0720
MITOUSDT,240,-1,0.077640,0.073952,4.750000,win,2,0.8877,0.9774
MITOUSDT,240,-1,0.076890,0.073238,4.750000,win,1,0.8211,0.9107
MITOUSDT,240,-1,0.074850,0.071295,4.750000,win,15,0.8975,1.0420
MITOUSDT,240,-1,0.075360,0.071780,4.750000,win,3,0.9026,1.0548
MITOUSDT,240,-1,0.074350,0.076116,-2.375000,loss,2,0.8841,1.0151
MITOUSDT,240,-1,0.075750,0.072152,4.750000,win,1,0.8855,0.9816
MITOUSDT,240,-1,0.074200,0.075962,-2.375000,loss,3,0.8660,0.9758
MITOUSDT,240,-1,0.074730,0.071180,4.750000,win,8,0.8626,0.9877
MITOUSDT,240,-1,0.076180,0.072561,4.750000,win,7,0.8489,0.9616
MITOUSDT,240,-1,0.075590,0.071999,4.750000,win,6,0.8739,1.0028
MITOUSDT,240,-1,0.075310,0.071733,4.750000,win,5,0.8802,0.9792
MITOUSDT,240,-1,0.075120,0.071552,4.750000,win,4,0.7606,0.8406
MITOUSDT,240,-1,0.073880,0.070371,4.750000,win,3,0.8962,1.0280
MITOUSDT,240,-1,0.073940,0.070428,4.750000,win,2,0.9007,1.0099
MITOUSDT,240,1,0.067400,0.070602,4.750000,win,6,0.8494,0.9609
MITOUSDT,240,1,0.069540,0.067888,-2.375000,loss,3,0.8896,1.0231
MITOUSDT,240,1,0.069030,0.067391,-2.375000,loss,2,0.8866,1.0524
