symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,tp1_hit,tp2_hit,tp3_hit,strategy_id,strategy_name,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
ETHUSDT,240,-1,0.5506,0.3534,0.0000,2903.229980,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3534,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.3534,25.73,0.022623,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.039167,0.032316,6
OMUSDT,240,1,0.6995,0.0934,0.0000,0.076040,0.030000,0.047323,0.075717,0.118307,1.5774,2.5239,0.0000,0.8989,1.0000,0.0000,0.0000,0.0000,0.0934,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.476063,0.0000,0.0934,23.32,0.043021,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.000658,0.051815,1
MUSDT,240,-1,0.7003,1.0000,0.0000,1.675700,0.034413,0.200000,0.320000,0.500000,5.8117,9.2988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,20.35,0.045884,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.034413,0.023930,0.044340,1
PIPPINUSDT,240,-1,0.6828,1.0000,0.0000,0.390450,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,15.95,0.137194,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.020284,0.111948,1
FHEUSDT,240,1,0.6371,1.0000,0.0000,0.088730,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.89,0.182381,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.043503,0.052068,1
HUSDT,240,1,0.5968,0.1168,0.0000,0.091440,0.030000,0.067316,0.107706,0.168291,2.2439,3.5902,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1168,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.1168,19.89,0.067316,0.0000,0.0000,1,0,0,2,indicator_heuristic,1.0,1.0,0.047421,0.189633,0.215442,2
POWERUSDT,240,1,0.6473,0.1942,0.0000,0.366400,0.030000,0.091942,0.147108,0.229856,3.0648,4.9036,0.0000,0.9198,0.7000,0.0000,0.0000,0.0000,0.1942,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.412337,0.0000,0.1942,21.58,0.083584,0.0000,0.0000,1,0,0,5,level_heuristic,1.0,1.0,0.064660,0.170961,0.067877,3
NEIROUSDT,240,-1,0.5508,0.1949,0.0000,0.000116,0.023168,0.200000,0.202000,0.204000,8.6326,8.7189,0.0000,0.8974,1.0000,0.0000,0.0000,0.0000,0.1949,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.475738,0.0000,0.1949,23.77,0.030891,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.023168,0.154506,0.060086,91
MONUSDT,240,-1,0.7741,1.0000,0.0000,0.019790,0.040016,0.200000,0.320000,0.500000,4.9980,7.9969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,19.34,0.053354,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.040016,0.167256,0.043962,25
DUSKUSDT,240,-1,0.5622,0.2138,0.0000,0.040210,0.022604,0.200000,0.202000,0.204000,8.8478,8.9363,0.0000,0.9049,1.0000,0.0000,0.0000,0.0000,0.2138,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.477401,0.0000,0.2138,24.87,0.030139,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.022604,0.080328,0.034071,17
BTCUSDT,240,1,0.6947,1.0000,0.0000,87191.398438,0.021400,0.154592,0.247347,0.386480,7.2239,11.5583,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3000,0.3000,0.7000,0.7000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,32.46,0.015459,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.006261,0.022136,1
CLOUSDT,240,-1,0.6475,0.2962,0.0000,0.206500,0.030000,0.096238,0.098238,0.100238,3.2079,3.2746,0.0000,0.9206,0.7000,0.0000,0.0000,0.0000,0.2962,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.412591,0.0000,0.2962,21.58,0.087489,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.022760,0.092010,1
BASUSDT,240,-1,0.7444,1.0000,0.0000,0.007516,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.39,0.164361,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.223920,0.352315,0.042576,32
SONICUSDT,240,1,0.6453,1.0000,0.0000,0.070820,0.021539,0.200000,0.320000,0.500000,9.2854,14.8567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,29.96,0.028719,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021539,0.006354,0.053940,1
FILUSDT,240,1,0.6874,1.0000,0.0000,1.275000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,32.12,0.026641,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.007843,0.052549,1
RAYSOLUSDT,240,-1,0.7579,1.0000,0.0000,0.948800,0.023984,0.200000,0.320000,0.500000,8.3391,13.3425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,31.60,0.031978,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.023984,0.120363,0.045110,92
JELLYJELLYUSDT,240,-1,0.7430,1.0000,0.0000,0.095930,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.36,0.136592,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.135724,0.219639,6
MERLUSDT,240,-1,0.7237,1.0000,0.0000,0.409590,0.032701,0.200000,0.320000,0.500000,6.1161,9.7858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.13,0.043601,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.032701,0.119656,0.052443,21
ASTERUSDT,240,-1,0.6473,0.2665,0.0000,0.763600,0.030000,0.049358,0.051358,0.053358,1.6453,1.7119,0.0000,0.9197,0.7000,0.0000,0.0000,0.0000,0.2665,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.412311,0.0000,0.2665,21.58,0.044871,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.050158,0.102148,0.009429,3
ARCUSDT,240,1,0.6924,1.0000,0.0000,0.040230,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.18,0.067648,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.000497,0.204325,1
ENSUSDT,240,-1,0.7831,1.0000,0.0000,9.798000,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,36.60,0.027010,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.104919,0.024291,69
ATOMUSDT,240,-1,0.6090,0.3187,0.0000,2.013000,0.017023,0.200000,0.202000,0.204000,11.7489,11.8663,0.0000,0.8906,1.0000,0.0000,0.0000,0.0000,0.3187,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.474234,0.0000,0.3187,35.77,0.022697,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.017023,0.091903,0.022851,52
BTRUSDT,240,1,0.6208,1.0000,0.0000,0.026770,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.50,0.067221,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.007845,0.058648,1
TIAUSDT,240,-1,0.7980,1.0000,0.0000,0.502700,0.023188,0.200000,0.320000,0.500000,8.6250,13.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,34.41,0.030918,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.023188,0.147205,0.024468,97
ALLOUSDT,240,1,0.6195,0.1735,0.0000,0.108300,0.030000,0.048847,0.078155,0.122118,1.6282,2.6052,0.0000,0.8969,0.7000,0.0000,0.0000,0.0000,0.1735,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.405263,0.0000,0.1735,20.65,0.044407,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.018467,0.039705,2
RIVERUSDT,240,-1,0.5868,0.3944,0.0000,2.657000,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3944,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.3944,13.71,0.232383,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.042800,0.047046,0.194580,1
LAUSDT,240,1,0.6539,1.0000,0.0000,0.306200,0.023903,0.200000,0.320000,0.500000,8.3670,13.3872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,27.36,0.031871,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.023903,0.006532,0.036251,1
WLFIUSDT,240,1,0.6788,1.0000,0.0000,0.134800,0.021400,0.200000,0.320000,0.500000,9.3458,14.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,31.72,0.024363,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.003709,0.045994,1
LINKUSDT,240,-1,0.5738,0.2527,0.0000,12.561000,0.019340,0.200000,0.202000,0.204000,10.3414,10.4449,0.0000,0.8797,1.0000,0.0000,0.0000,0.0000,0.2527,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.471855,0.0000,0.2527,29.67,0.025786,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.019340,0.040363,0.024759,6
IPUSDT,240,-1,0.7751,1.0000,0.0000,1.705000,0.025604,0.200000,0.320000,0.500000,7.8114,12.4983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,30.27,0.034138,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.025604,0.116129,0.035777,7
SANDUSDT,240,-1,0.5562,0.3156,0.0000,0.119480,0.019038,0.200000,0.202000,0.204000,10.5052,10.6103,0.0000,0.9016,0.7200,0.0000,0.0000,0.0000,0.3156,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.410442,0.0000,0.3156,29.22,0.025384,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.019038,0.091229,0.029210,17
SEIUSDT,240,-1,0.5667,0.2204,0.0000,0.115800,0.019169,0.200000,0.202000,0.204000,10.4334,10.5378,0.0000,0.9094,1.0000,0.0000,0.0000,0.0000,0.2204,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.478414,0.0000,0.2204,29.56,0.025559,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.019169,0.091537,0.021589,95
VIRTUALUSDT,240,1,0.6603,1.0000,0.0000,0.729300,0.027028,0.200000,0.320000,0.500000,7.3998,11.8397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.43,0.036037,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.027028,0.011792,0.073221,1
PENDLEUSDT,240,-1,0.7761,1.0000,0.0000,1.976100,0.021454,0.200000,0.320000,0.500000,9.3225,14.9159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,36.18,0.028605,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021454,0.163807,0.037346,92
ROSEUSDT,240,-1,0.5596,0.3226,0.0000,0.011320,0.020458,0.200000,0.202000,0.204000,9.7764,9.8741,0.0000,0.9015,0.7200,0.0000,0.0000,0.0000,0.3226,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.410437,0.0000,0.3226,27.36,0.027277,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.020458,0.132509,0.031802,61
ONDOUSDT,240,-1,0.5589,0.2074,0.0000,0.402300,0.021885,0.200000,0.202000,0.204000,9.1387,9.2301,0.0000,0.9044,1.0000,0.0000,0.0000,0.0000,0.2074,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.477289,0.0000,0.2074,25.54,0.029180,0.0000,0.0000,0,0,0,4,level_ml,0.0,-1.0,-0.021885,0.119811,0.043997,97
BTRUSDT,240,1,0.6165,1.0000,0.0000,0.025700,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.40,0.069966,0.0000,0.0000,1,1,0,1,indicator_ml,1.0,2.0,0.223880,0.341245,0.020623,82
WLFIUSDT,240,-1,0.8281,1.0000,0.0000,0.130300,0.021400,0.200000,0.320000,0.500000,9.3458,14.9532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,38.70,0.027077,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.021400,0.058327,0.021489,5
GUNUSDT,240,-1,0.7571,1.0000,0.0000,0.014070,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.69,0.094400,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.180512,0.245203,0.003554,100
RIVERUSDT,240,-1,0.6016,0.3827,0.0000,2.817000,0.030000,0.219807,0.351691,0.549517,7.3269,11.7230,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3827,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.3827,20.05,0.219807,0.0000,0.0000,0,0,0,2,indicator_heuristic,0.0,-1.0,-0.030000,0.088747,0.066028,1
ALLOUSDT,240,1,0.6207,0.1007,0.0000,0.106600,0.030000,0.049840,0.079745,0.124601,1.6614,2.6582,0.0000,0.9009,0.7000,0.0000,0.0000,0.0000,0.1007,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.406483,0.0000,0.1007,20.69,0.045310,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.015947,0.047842,2
DYDXUSDT,240,-1,0.6817,1.0000,0.0000,0.170000,0.027874,0.200000,0.320000,0.500000,7.1751,11.4802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.46,0.037165,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.027874,0.100000,0.035294,61
PUMPUSDT,240,-1,0.6523,0.0990,0.0000,0.002079,0.030000,0.050306,0.052306,0.054306,1.6769,1.7435,0.0000,0.9370,0.7000,0.0000,0.0000,0.0000,0.0990,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.417748,0.0000,0.0990,21.74,0.045733,0.0000,0.0000,1,1,1,5,level_heuristic,1.0,3.0,0.051106,0.120731,0.021645,7
FHEUSDT,240,1,0.6287,1.0000,0.0000,0.086240,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,14.69,0.181267,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.140300,0.308210,0.242811,3
SONICUSDT,240,1,0.6359,1.0000,0.0000,0.068140,0.024144,0.200000,0.320000,0.500000,8.2835,13.2536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,26.34,0.032192,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.024144,0.015556,0.034488,2
MYXUSDT,240,-1,0.6689,1.0000,0.0000,3.449000,0.040609,0.200000,0.320000,0.500000,4.9250,7.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,16.47,0.054145,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.040609,0.196869,0.046680,26
MERLUSDT,240,-1,0.7396,1.0000,0.0000,0.400640,0.032835,0.200000,0.320000,0.500000,6.0911,9.7457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,22.53,0.043780,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.032835,0.099990,0.075953,20
SNXUSDT,240,-1,0.7016,1.0000,0.0000,0.404000,0.024917,0.200000,0.320000,0.500000,8.0267,12.8428,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,28.16,0.033222,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.024917,0.024753,0.047030,5
ASTERUSDT,240,-1,0.6487,0.2466,0.0000,0.735100,0.030000,0.052430,0.054430,0.056430,1.7477,1.8143,0.0000,0.9246,0.7000,0.0000,0.0000,0.0000,0.2466,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.413828,0.0000,0.2466,21.62,0.047664,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.052735,0.085022,0.006938,4
VIRTUALUSDT,240,-1,0.7631,1.0000,0.0000,0.691000,0.031295,0.200000,0.320000,0.500000,6.3908,10.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,24.38,0.041726,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.031295,0.036903,0.037192,5
ARCUSDT,240,-1,0.7004,0.1322,0.0000,0.037010,0.030000,0.092602,0.094602,0.096602,3.0867,3.1534,0.0000,0.9019,1.0000,0.0000,0.0000,0.0000,0.1322,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.476738,0.0000,0.1322,23.35,0.084184,0.0000,0.0000,0,0,0,5,level_heuristic,0.0,-1.0,-0.030000,0.027020,0.095109,1
BASUSDT,240,-1,0.7602,1.0000,0.0000,0.007150,0.042800,0.200000,0.320000,0.500000,4.6729,7.4766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,17.76,0.169485,0.0000,0.0000,1,0,0,1,indicator_ml,1.0,1.0,0.199916,0.319161,0.002378,100
BERAUSDT,240,-1,0.6420,0.1671,0.0000,0.577800,0.030000,0.046275,0.048275,0.050275,1.5425,1.6092,0.0000,0.9017,0.7000,0.0000,0.0000,0.0000,0.1671,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.406717,0.0000,0.1671,21.40,0.042068,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.046579,0.059190,0.062305,5
MUSDT,240,-1,0.7346,1.0000,0.0000,1.643300,0.036315,0.200000,0.320000,0.500000,5.5074,8.8119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,1.0000,20.23,0.048419,0.0000,0.0000,0,0,0,1,indicator_ml,0.0,-1.0,-0.036315,0.035051,0.039311,2
CLOUSDT,240,1,0.5738,0.1495,0.0000,0.204100,0.030000,0.099539,0.159262,0.248846,3.3179,5.3087,0.0000,0.9213,0.4200,0.0000,0.0000,0.0000,0.1495,0.7000,0.7000,0.3000,0.3000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.379294,0.0000,0.1495,19.13,0.090490,0.0000,0.0000,1,1,0,5,level_heuristic,1.0,2.0,0.111373,0.167075,0.254287,11
HUSDT,240,1,0.5834,0.3095,0.0000,0.093990,0.030000,0.075054,0.120086,0.187635,2.5018,4.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3095,0.5000,0.5000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0,0.0000,0.0000,?,0.0000,0.0000,0.0000,0.000000,0.0000,0.3095,19.45,0.075054,0.0000,0.0000,1,0,0,2,indicator_heuristic,1.0,1.0,0.052838,0.125439,0.236727,2
