symbol,tf_minutes,side,final_score,ml_score,heur_score,entry_price,sl_pct,tp1_pct,tp2_pct,tp3_pct,risk_reward,risk_reward_tp2,predictors_score,raw_signals_score,indicators_score,market_score,coverage_score,consensus_score,price10_score,bounce_prob,bounce_score,breakout_prob,breakout_score,trend_strength,momentum_strength,volatility_regime,volume_spike_score,level_aware,market_quality_score,quality_multiplier,quality_grade,original_score,pred_vs_raw,pred_vs_ind,component_std,component_min,ml_heur_gap,score_per_risk,atr_pct,market_factor,score_factor,label_win,label_tp_level,label_pnl_pct,label_max_favorable,label_max_adverse,label_bars
BTCUSDT,1,-1,0.5932,1.0000,1.0000,69003.398438,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.8419,0.4844,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9623,C,0.6165,0.6692,1.1631,0.144227,0.4844,0.0000,296.62,0.000000,1.0000,0.8274,1.0,1.0,0.003000,0.003204,0.000681,44
DOTUSDT,1,-1,0.6385,1.0000,1.0000,1.363000,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.8427,0.6607,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9798,C,0.6517,0.6686,0.8527,0.129386,0.5000,0.0000,319.26,0.000000,1.0000,0.8433,0.0,-1.0,-0.002000,0.001467,0.002201,6
BNBUSDT,1,-1,0.6152,1.0000,1.0000,620.159973,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5647,0.7710,0.5965,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9931,C,0.6195,0.7325,0.9468,0.100290,0.5000,0.0000,307.63,0.000000,1.0000,0.8288,1.0,1.0,0.003000,0.003193,0.000951,26
ASTERUSDT,1,-1,0.5900,1.0000,1.0000,0.721700,0.002000,0.004088,0.006000,0.010000,2.0438,3.0000,0.5278,0.8439,0.6202,0.6500,1.0000,0.6931,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9988,C,0.5908,0.6254,0.8510,0.115100,0.5278,0.0000,295.02,0.000000,1.0000,0.8158,0.0,-1.0,-0.002000,0.000416,0.005542,4
ZECUSDT,1,-1,0.6597,1.0000,1.0000,292.109985,0.002000,0.003000,0.006000,0.010000,1.5000,2.9999,0.5647,0.8394,0.7493,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9842,C,0.6703,0.6728,0.7537,0.136732,0.5000,0.0000,329.85,0.000000,1.0000,0.8516,0.0,-1.0,-0.002000,0.002841,0.002157,6
TAOUSDT,1,-1,0.6761,1.0000,1.0000,184.750000,0.002000,0.003919,0.006000,0.010000,1.9594,3.0000,0.5647,0.8426,0.5636,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0295,C,0.6567,0.6702,1.0020,0.113699,0.5636,0.0000,338.03,0.000000,1.0000,0.8455,0.0,-1.0,-0.002000,0.000000,0.003572,2
PENGUUSDT,1,-1,0.6004,1.0000,1.0000,0.007196,0.002000,0.004919,0.006000,0.010000,2.4597,3.0000,0.5278,0.8475,0.5965,0.6500,1.0000,0.7126,1.0000,0.5000,0.1692,0.8000,0.3308,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0136,C,0.5924,0.6227,0.8849,0.119068,0.5278,0.0000,300.21,0.000000,1.0000,0.8166,1.0,1.0,0.004919,0.005003,0.001807,16
SUIUSDT,1,-1,0.5822,1.0000,1.0000,0.985900,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.6107,0.6957,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9874,C,0.5896,0.9225,0.8098,0.071402,0.5000,0.0000,291.10,0.000000,1.0000,0.8153,0.0,-1.0,-0.002000,0.000000,0.002536,2
FHEUSDT,1,-1,0.6553,1.0000,1.0000,0.046150,0.011350,0.045395,0.047395,0.049395,3.9995,4.1758,0.7796,0.8603,0.3005,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0121,C,0.6475,0.9062,2.5948,0.214011,0.3005,0.0000,57.74,0.000000,1.0000,0.8414,0.0,-1.0,-0.011350,0.003684,0.016035,3
ZROUSDT,1,-1,0.7277,1.0000,1.0000,1.826600,0.002000,0.015548,0.017548,0.019548,7.7741,8.7741,0.5634,0.8527,0.6322,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0840,C,0.6713,0.6608,0.8912,0.107791,0.5634,0.0000,363.84,0.000000,1.0000,0.8521,0.0,-1.0,-0.002000,0.001095,0.004051,3
LITUSDT,1,-1,0.6815,1.0000,1.0000,1.603000,0.002858,0.007486,0.009486,0.010000,2.6195,3.3193,0.5647,0.8497,0.5241,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0469,C,0.6510,0.6646,1.0774,0.125445,0.5241,0.0000,238.46,0.000000,1.0000,0.8429,1.0,1.0,0.007486,0.009981,0.001248,17
WIFUSDT,1,-1,0.5601,1.0000,1.0000,0.234600,0.002000,0.003154,0.006000,0.010000,1.5772,3.0000,0.5278,0.8427,0.5665,0.6500,1.0000,0.7126,1.0000,0.5000,0.1692,0.8000,0.3308,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9564,C,0.5857,0.6263,0.9317,0.121477,0.5278,0.0000,280.07,0.000000,1.0000,0.8135,1.0,1.0,0.003154,0.005115,0.001279,17
BCHUSDT,1,-1,0.5735,1.0000,1.0000,557.140015,0.002000,0.003000,0.006000,0.010000,1.5001,3.0001,0.5647,0.8381,0.4220,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9482,C,0.6048,0.6738,1.3382,0.156674,0.4220,0.0000,286.75,0.000000,1.0000,0.8222,0.0,-1.0,-0.002000,0.000000,0.002603,5
HYPEUSDT,1,-1,0.6550,1.0000,1.0000,31.062000,0.002000,0.003517,0.006000,0.010000,1.7586,3.0000,0.5634,0.8351,0.5465,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0090,C,0.6491,0.6747,1.0310,0.114539,0.5465,0.0000,327.48,0.000000,1.0000,0.8421,1.0,1.0,0.003517,0.003734,0.000258,19
MOVEUSDT,1,-1,0.6081,1.0000,1.0000,0.024400,0.002000,0.006284,0.008284,0.010000,3.1421,4.1421,0.5278,0.8473,0.5791,0.6500,1.0000,0.7126,1.0000,0.5000,0.1692,0.8000,0.3308,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0321,C,0.5892,0.6229,0.9113,0.121335,0.5278,0.0000,304.06,0.000000,1.0000,0.8151,0.0,-1.0,-0.002000,0.000000,0.002049,3
BTRUSDT,1,-1,0.5570,1.0000,1.0000,0.204030,0.008817,0.016338,0.018337,0.018735,1.8530,2.0799,0.5262,0.8457,0.6502,0.6500,1.0000,0.6000,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9758,C,0.5709,0.6223,0.8094,0.114357,0.5262,0.0000,63.18,0.000000,1.0000,0.8069,0.0,-1.0,-0.008817,0.000735,0.025388,24
HUSDT,1,-1,0.5905,1.0000,1.0000,0.244530,0.009590,0.011767,0.018623,0.028780,1.2271,1.9419,0.5630,0.8439,0.4619,0.6500,1.0000,0.9701,1.0000,0.8000,0.5425,0.3000,0.0694,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9309,C,0.6343,0.6671,1.2189,0.140463,0.4619,0.0000,61.58,0.000000,1.0000,0.8354,1.0,1.0,0.011767,0.013904,0.000041,3
RIVERUSDT,1,-1,0.5638,1.0000,1.0000,13.146000,0.005887,0.012567,0.014567,0.016567,2.1345,2.4743,0.5278,0.8511,0.4991,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9793,C,0.5758,0.6201,1.0574,0.138594,0.4991,0.0000,95.77,0.000000,1.0000,0.8091,0.0,-1.0,-0.005887,0.000000,0.005933,2
ZECUSDT,1,-1,0.6054,1.0000,1.0000,292.149994,0.002000,0.003000,0.006000,0.010000,1.5001,3.0001,0.5647,0.7066,0.6436,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9930,C,0.6097,0.7993,0.8774,0.078172,0.5000,0.0000,302.69,0.000000,1.0000,0.8243,0.0,-1.0,-0.002000,0.002978,0.002020,5
TRUMPUSDT,1,-1,0.5575,1.0000,1.0000,3.428000,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5278,0.8448,0.5686,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9504,C,0.5866,0.6247,0.9282,0.121970,0.5278,0.0000,278.76,0.000000,1.0000,0.8140,1.0,1.0,0.003000,0.003209,0.000583,17
AAVEUSDT,1,-1,0.5989,1.0000,1.0000,126.760002,0.002000,0.005404,0.006000,0.010000,2.7020,3.0000,0.5647,0.8539,0.3856,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9943,C,0.6023,0.6613,1.4646,0.172785,0.3856,0.0000,299.44,0.000000,1.0000,0.8210,1.0,1.0,0.005404,0.005601,0.001736,27
SPACEUSDT,1,-1,0.5503,1.0000,1.0000,0.008546,0.007579,0.012833,0.016965,0.026219,1.6932,2.2385,0.5262,0.8264,0.6679,0.6500,1.0000,0.6000,1.0000,0.7000,0.3578,0.8000,0.1373,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9671,C,0.5690,0.6368,0.7879,0.106656,0.5262,0.0000,72.60,0.000000,1.0000,0.8060,0.0,-1.0,-0.007579,0.001638,0.007723,2
BCHUSDT,1,-1,0.6119,1.0000,1.0000,557.400024,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.8405,0.5436,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9748,C,0.6278,0.6704,1.0365,0.133957,0.5000,0.0000,305.97,0.000000,1.0000,0.8325,0.0,-1.0,-0.002000,0.000000,0.002135,4
XRPUSDT,1,-1,0.5541,1.0000,1.0000,1.521100,0.002000,0.004010,0.006000,0.010000,2.0051,3.0000,0.5278,0.8509,0.6080,0.5000,1.0000,0.6931,1.0000,0.8000,0.3175,0.5000,0.1825,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9716,C,0.5703,0.6202,0.8680,0.138178,0.5000,0.0000,277.07,0.000000,1.0000,0.8066,1.0,1.0,0.004010,0.004931,0.001578,15
XPLUSDT,1,-1,0.5555,1.0000,1.0000,0.097800,0.002909,0.003068,0.006000,0.010000,1.0546,2.0628,0.5278,0.8401,0.7230,0.6500,1.0000,0.6931,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9134,C,0.6082,0.6282,0.7300,0.113402,0.5278,0.0000,190.98,0.000000,1.0000,0.8237,1.0,1.0,0.003068,0.004090,0.002045,16
LITUSDT,1,-1,0.5993,1.0000,1.0000,1.603000,0.002796,0.007486,0.009486,0.010000,2.6771,3.3923,0.5647,0.5150,0.6022,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0576,C,0.5667,1.0965,0.9378,0.049533,0.5150,0.0000,214.33,0.000000,1.0000,0.8050,1.0,1.0,0.007486,0.009981,0.001248,16
UNIUSDT,1,-1,0.6174,1.0000,1.0000,3.494000,0.002000,0.003005,0.006000,0.010000,1.5026,3.0000,0.5634,0.8431,0.5807,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9709,C,0.6359,0.6683,0.9702,0.131233,0.5000,0.0000,308.70,0.000000,1.0000,0.8362,0.0,-1.0,-0.002000,0.000859,0.002003,5
BNBUSDT,1,-1,0.6111,1.0000,1.0000,620.330017,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5647,0.7273,0.6191,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0002,C,0.6110,0.7764,0.9121,0.083353,0.5000,0.0000,305.55,0.000000,1.0000,0.8249,1.0,1.0,0.003000,0.003144,0.000677,17
DOTUSDT,1,-1,0.5998,1.0000,1.0000,1.363000,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.6616,0.7007,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9902,C,0.6058,0.8516,0.8040,0.079243,0.5000,0.0000,299.92,0.000000,1.0000,0.8226,0.0,-1.0,-0.002000,0.001467,0.002201,5
EULUSDT,1,-1,0.5687,1.0000,1.0000,1.113000,0.019334,0.008446,0.016595,0.025647,0.4368,0.8583,0.5630,0.6260,0.7020,0.6500,1.0000,0.9701,1.0000,0.8000,0.5425,0.3000,0.0694,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9216,C,0.6171,0.8994,0.8020,0.049937,0.5630,0.0000,29.42,0.000000,1.0000,0.8277,0.0,-1.0,-0.019334,0.000899,0.026954,5
ETHUSDT,1,-1,0.5898,1.0000,1.0000,2006.869995,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5647,0.6235,0.6559,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0043,C,0.5873,0.9058,0.8610,0.059448,0.5000,0.0000,294.91,0.000000,1.0000,0.8143,1.0,1.0,0.003000,0.003040,0.000708,15
ZROUSDT,1,-1,0.6450,1.0000,1.0000,1.826300,0.002000,0.015386,0.017386,0.019386,7.6932,8.6932,0.5634,0.5517,0.7307,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0726,C,0.6013,1.0212,0.7710,0.072397,0.5517,0.0000,322.48,0.000000,1.0000,0.8206,0.0,-1.0,-0.002000,0.000493,0.002081,1
LTCUSDT,1,-1,0.6156,1.0000,1.0000,55.160000,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.8410,0.5763,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9703,C,0.6344,0.6700,0.9776,0.130706,0.5000,0.0000,307.79,0.000000,1.0000,0.8355,0.0,-1.0,-0.002000,0.000363,0.002175,5
MOVEUSDT,1,-1,0.5575,1.0000,1.0000,0.024420,0.002211,0.007098,0.009098,0.010000,3.2098,4.1142,0.5177,0.8494,0.5541,0.6500,1.0000,0.6000,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0085,C,0.5528,0.6095,0.9342,0.128678,0.5177,0.0000,252.09,0.000000,1.0000,0.7987,0.0,-1.0,-0.002211,0.001638,0.003685,5
TAOUSDT,1,-1,0.5596,1.0000,1.0000,185.029999,0.002335,0.005426,0.006000,0.010000,2.3236,2.5694,0.5278,0.8489,0.4741,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9806,C,0.5707,0.6217,1.1131,0.144035,0.4741,0.0000,239.65,0.000000,1.0000,0.8068,0.0,-1.0,-0.002335,0.000000,0.002378,2
PENGUUSDT,1,-1,0.5557,1.0000,1.0000,0.007198,0.002000,0.005196,0.006000,0.010000,2.5980,3.0000,0.5177,0.8251,0.5965,0.6500,1.0000,0.6000,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0034,C,0.5538,0.6274,0.8679,0.112926,0.5177,0.0000,277.84,0.000000,1.0000,0.7992,1.0,1.0,0.005196,0.005279,0.001528,15
BERAUSDT,1,-1,0.6580,1.0000,1.0000,0.648500,0.002002,0.004048,0.006000,0.010000,2.0219,2.9970,0.5647,0.7755,0.5491,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0381,C,0.6338,0.7282,1.0283,0.089820,0.5491,0.0000,328.66,0.000000,1.0000,0.8352,1.0,1.0,0.004048,0.009561,0.001542,17
FHEUSDT,1,-1,0.6555,1.0000,1.0000,0.046270,0.011451,0.047871,0.049871,0.051871,4.1807,4.3553,0.7796,0.8610,0.3005,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0121,C,0.6477,0.9055,2.5948,0.214173,0.3005,0.0000,57.25,0.000000,1.0000,0.8415,0.0,-1.0,-0.011451,0.003674,0.013400,2
RIVERUSDT,1,-1,0.5568,1.0000,1.0000,13.181000,0.005894,0.015189,0.017188,0.019189,2.5768,2.9161,0.5278,0.8534,0.4456,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9825,C,0.5667,0.6184,1.1845,0.153559,0.4456,0.0000,94.46,0.000000,1.0000,0.8050,0.0,-1.0,-0.005894,0.000531,0.005918,4
PENGUUSDT,1,-1,0.5524,1.0000,1.0000,0.007206,0.002000,0.005643,0.006000,0.010000,2.8217,3.0000,0.5177,0.8513,0.5491,0.6500,1.0000,0.6000,1.0000,0.7000,0.3147,0.8000,0.1532,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0001,C,0.5524,0.6081,0.9427,0.130319,0.5177,0.0000,276.22,0.000000,1.0000,0.7986,1.0,1.0,0.005643,0.006384,0.000000,14
DOTUSDT,1,-1,0.5593,1.0000,1.0000,1.364000,0.002000,0.003666,0.006000,0.010000,1.8329,3.0000,0.5278,0.8454,0.6434,0.5000,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9644,C,0.5800,0.6243,0.8203,0.135956,0.5000,0.0000,279.66,0.000000,1.0000,0.8110,1.0,1.0,0.003666,0.004399,0.001466,15
POWERUSDT,1,-1,0.5874,1.0000,1.0000,0.189850,0.016153,0.026416,0.028416,0.035261,1.6353,1.7591,0.5278,0.8487,0.6902,0.6500,1.0000,0.6868,1.0000,0.5000,0.1868,0.8000,0.3132,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9742,C,0.6029,0.6219,0.7647,0.114691,0.5278,0.0000,36.36,0.000000,1.0000,0.8213,0.0,-1.0,-0.016153,0.003108,0.040242,4
TRUMPUSDT,1,-1,0.5985,1.0000,1.0000,3.426000,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5634,0.5941,0.6102,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0144,C,0.5900,0.9483,0.9234,0.031216,0.5634,0.0000,299.25,0.000000,1.0000,0.8155,1.0,1.0,0.003000,0.003211,0.001168,26
WLDUSDT,1,-1,0.5832,1.0000,1.0000,0.409900,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5278,0.8401,0.6703,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9660,C,0.6037,0.6282,0.7874,0.111308,0.5278,0.0000,291.61,0.000000,1.0000,0.8217,1.0,1.0,0.003000,0.003903,0.000000,5
BTCUSDT,1,-1,0.6173,1.0000,1.0000,69033.601562,0.002000,0.003000,0.006000,0.010000,1.5000,2.9999,0.5647,0.8454,0.5491,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9762,C,0.6323,0.6680,1.0283,0.135258,0.5000,0.0000,308.62,0.000000,1.0000,0.8345,1.0,1.0,0.003000,0.003381,0.000243,40
XPLUSDT,1,-1,0.5680,1.0000,1.0000,0.097900,0.002000,0.003575,0.006000,0.010000,1.7876,3.0000,0.5278,0.8427,0.5807,0.6500,1.0000,0.6931,1.0000,0.5000,0.1825,0.8000,0.3175,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9736,C,0.5834,0.6263,0.9088,0.119246,0.5278,0.0000,283.98,0.000000,1.0000,0.8125,1.0,1.0,0.003575,0.004086,0.001021,14
LTCUSDT,1,-1,0.5948,1.0000,1.0000,55.189999,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5647,0.8439,0.4991,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9564,C,0.6219,0.6692,1.1314,0.142209,0.4991,0.0000,297.40,0.000000,1.0000,0.8299,1.0,1.0,0.003000,0.003261,0.001812,26
XRPUSDT,1,-1,0.6638,1.0000,1.0000,1.521800,0.002000,0.004468,0.006000,0.010000,2.2342,3.0000,0.5634,0.8414,0.6354,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0271,C,0.6463,0.6696,0.8867,0.128399,0.5000,0.0000,331.88,0.000000,1.0000,0.8408,1.0,1.0,0.004468,0.005388,0.001117,14
BNBUSDT,1,-1,0.5888,1.0000,1.0000,620.400024,0.002000,0.003000,0.006000,0.010000,1.5000,3.0000,0.5647,0.6402,0.6191,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0066,C,0.5850,0.8821,0.9121,0.054273,0.5000,0.0000,294.43,0.000000,1.0000,0.8133,1.0,1.0,0.003000,0.003256,0.000564,16
ZECUSDT,1,-1,0.6161,1.0000,1.0000,291.880005,0.002000,0.003000,0.006000,0.010000,1.5000,2.9999,0.5634,0.7751,0.6303,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9849,C,0.6256,0.7269,0.8938,0.102134,0.5000,0.0000,308.03,0.000000,1.0000,0.8315,0.0,-1.0,-0.002000,0.002056,0.002946,4
FILUSDT,1,-1,0.6055,1.0000,1.0000,0.967000,0.002022,0.003000,0.006000,0.010000,1.4836,2.9673,0.5634,0.7982,0.5763,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9739,C,0.6217,0.7059,0.9776,0.112698,0.5000,0.0000,299.45,0.000000,1.0000,0.8298,0.0,-1.0,-0.002022,0.000000,0.002068,2
BERAUSDT,1,-1,0.5990,1.0000,1.0000,0.649200,0.002033,0.005122,0.006000,0.010000,2.5193,2.9513,0.5647,0.5333,0.5772,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0561,C,0.5672,1.0589,0.9784,0.042765,0.5333,0.0000,294.62,0.000000,1.0000,0.8052,1.0,1.0,0.005122,0.010628,0.000000,16
ZROUSDT,1,-1,0.6641,1.0000,1.0000,1.829600,0.004372,0.014088,0.016088,0.018088,3.2220,3.6794,0.5647,0.5800,0.7496,0.6500,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0793,C,0.6154,0.9736,0.7534,0.072983,0.5647,0.0000,151.89,0.000000,1.0000,0.8269,0.0,-1.0,-0.004372,0.001202,0.004700,2
TAOUSDT,1,-1,0.5753,1.0000,1.0000,185.389999,0.002000,0.007357,0.009358,0.010000,3.6788,4.6788,0.5278,0.8529,0.4556,0.6500,1.0000,0.7126,1.0000,0.8000,0.3308,0.5000,0.1692,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0122,C,0.5684,0.6188,1.1585,0.150550,0.4556,0.0000,287.67,0.000000,1.0000,0.8058,0.0,-1.0,-0.002000,0.002212,0.002643,4
STABLEUSDT,1,-1,0.5784,1.0000,1.0000,0.023841,0.005610,0.012905,0.014905,0.016905,2.3002,2.6566,0.5241,0.8497,0.6867,0.6500,1.0000,0.6000,1.0000,0.7000,0.3473,0.8000,0.1412,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0015,C,0.5776,0.6168,0.7633,0.116212,0.5241,0.0000,103.10,0.000000,1.0000,0.8099,0.0,-1.0,-0.005610,0.001132,0.006585,5
BCHUSDT,1,-1,0.6542,1.0000,1.0000,557.630005,0.002000,0.003000,0.006000,0.010000,1.5001,3.0001,0.5634,0.8425,0.7002,0.5000,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9920,C,0.6594,0.6688,0.8047,0.131855,0.5000,0.0000,327.09,0.000000,1.0000,0.8468,0.0,-1.0,-0.002000,0.000233,0.002080,4
LITUSDT,1,-1,0.5753,1.0000,1.0000,1.601000,0.002000,0.006246,0.008246,0.010000,3.1231,4.1231,0.5634,0.4286,0.6967,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0311,C,0.5580,1.3145,0.8087,0.102001,0.4286,0.0000,287.67,0.000000,1.0000,0.8011,0.0,-1.0,-0.002000,0.000000,0.002498,2
FHEUSDT,1,-1,0.6516,1.0000,1.0000,0.046640,0.011896,0.055425,0.057425,0.059425,4.6591,4.8272,0.7796,0.8628,0.2902,0.6500,1.0000,0.8148,1.0000,0.2000,0.2000,0.8000,0.8000,0.0000,0.0000,0.0000,0.0000,1,0.0000,1.0083,C,0.6463,0.9036,2.6866,0.218784,0.2902,0.0000,54.78,0.000000,1.0000,0.8408,0.0,-1.0,-0.011896,0.006647,0.018225,3
AXSUSDT,1,-1,0.6239,1.0000,1.0000,1.390000,0.002000,0.003357,0.006000,0.010000,1.6787,3.0000,0.5647,0.8433,0.5636,0.5000,1.0000,0.9802,1.0000,0.8000,0.5511,0.3000,0.0662,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9833,C,0.6345,0.6697,1.0020,0.132741,0.5000,0.0000,311.97,0.000000,1.0000,0.8355,1.0,1.0,0.003357,0.003597,0.000719,15
IPUSDT,1,-1,0.5523,1.0000,1.0000,1.123000,0.002278,0.003000,0.006000,0.010000,1.3171,2.6342,0.5634,0.4767,0.7809,0.6500,1.0000,0.9726,1.0000,0.8000,0.5446,0.3000,0.0686,0.0000,0.0000,0.0000,0.0000,1,0.0000,0.9378,C,0.5889,1.1820,0.7215,0.112364,0.4767,0.0000,242.48,0.000000,1.0000,0.8150,1.0,1.0,0.003000,0.003562,0.000890,7
